Date,Imports,Replicate
2020-03-18,2,1
2020-03-23,1,1
2020-03-24,1,1
2020-03-27,2,1
2020-03-28,1,1
2020-04-07,1,1
2020-04-08,2,1
2020-04-09,1,1
2020-04-11,1,1
