"","date","replicate","shelter_trend","State","state_name"
"977",2022-10-18,1,0,11001,"Bogota"
"978",2022-10-19,1,0,11001,"Bogota"
"979",2022-10-20,1,0,11001,"Bogota"
"980",2022-10-21,1,0,11001,"Bogota"
"981",2022-10-22,1,0,11001,"Bogota"
"982",2022-10-23,1,0,11001,"Bogota"
"983",2022-10-24,1,0,11001,"Bogota"
"984",2022-10-25,1,0,11001,"Bogota"
"985",2022-10-26,1,0,11001,"Bogota"
"986",2022-10-27,1,0,11001,"Bogota"
"987",2022-10-28,1,0,11001,"Bogota"
"988",2022-10-29,1,0,11001,"Bogota"
"989",2022-10-30,1,0,11001,"Bogota"
"990",2022-10-31,1,0,11001,"Bogota"
"991",2022-11-01,1,0,11001,"Bogota"
"992",2022-11-02,1,0,11001,"Bogota"
"993",2022-11-03,1,0,11001,"Bogota"
"994",2022-11-04,1,0,11001,"Bogota"
"995",2022-11-05,1,0,11001,"Bogota"
"996",2022-11-06,1,0,11001,"Bogota"
"997",2022-11-07,1,0,11001,"Bogota"
"998",2022-11-08,1,0,11001,"Bogota"
"999",2022-11-09,1,0,11001,"Bogota"
"1000",2022-11-10,1,0,11001,"Bogota"
"1001",2022-11-11,1,0,11001,"Bogota"
"1002",2022-11-12,1,0,11001,"Bogota"
"1003",2022-11-13,1,0,11001,"Bogota"
"1004",2022-11-14,1,0,11001,"Bogota"
"1005",2022-11-15,1,0,11001,"Bogota"
"1006",2022-11-16,1,0,11001,"Bogota"
"1007",2022-11-17,1,0,11001,"Bogota"
"1008",2022-11-18,1,0,11001,"Bogota"
"1009",2022-11-19,1,0,11001,"Bogota"
"1010",2022-11-20,1,0,11001,"Bogota"
"1011",2022-11-21,1,0,11001,"Bogota"
"1012",2022-11-22,1,0,11001,"Bogota"
"1013",2022-11-23,1,0,11001,"Bogota"
"1014",2022-11-24,1,0,11001,"Bogota"
"1015",2022-11-25,1,0,11001,"Bogota"
"1016",2022-11-26,1,0,11001,"Bogota"
"1017",2022-11-27,1,0,11001,"Bogota"
"1018",2022-11-28,1,0,11001,"Bogota"
"1019",2022-11-29,1,0,11001,"Bogota"
"1020",2022-11-30,1,0,11001,"Bogota"
"1021",2022-12-01,1,0,11001,"Bogota"
"1022",2022-12-02,1,0,11001,"Bogota"
"1023",2022-12-03,1,0,11001,"Bogota"
"1024",2022-12-04,1,0,11001,"Bogota"
"1025",2022-12-05,1,0,11001,"Bogota"
"1026",2022-12-06,1,0,11001,"Bogota"
"1027",2022-12-07,1,0,11001,"Bogota"
"1028",2022-12-08,1,0,11001,"Bogota"
"1029",2022-12-09,1,0,11001,"Bogota"
"1030",2022-12-10,1,0,11001,"Bogota"
"1031",2022-12-11,1,0,11001,"Bogota"
"1032",2022-12-12,1,0,11001,"Bogota"
"1033",2022-12-13,1,0,11001,"Bogota"
"1034",2022-12-14,1,0,11001,"Bogota"
"1035",2022-12-15,1,0,11001,"Bogota"
"1036",2022-12-16,1,0,11001,"Bogota"
"1037",2022-12-17,1,0,11001,"Bogota"
"1038",2022-12-18,1,0,11001,"Bogota"
"1039",2022-12-19,1,0,11001,"Bogota"
"1040",2022-12-20,1,0,11001,"Bogota"
"1041",2022-12-21,1,0,11001,"Bogota"
"1042",2022-12-22,1,0,11001,"Bogota"
"1043",2022-12-23,1,0,11001,"Bogota"
"1044",2022-12-24,1,0,11001,"Bogota"
"1045",2022-12-25,1,0,11001,"Bogota"
"1046",2022-12-26,1,0,11001,"Bogota"
"1047",2022-12-27,1,0,11001,"Bogota"
"1048",2022-12-28,1,0,11001,"Bogota"
"1049",2022-12-29,1,0,11001,"Bogota"
"1050",2022-12-30,1,0,11001,"Bogota"
"1051",2022-12-31,1,0,11001,"Bogota"
"1052",2023-01-01,1,0,11001,"Bogota"
"1053",2023-01-02,1,0,11001,"Bogota"
"1054",2023-01-03,1,0,11001,"Bogota"
"1055",2023-01-04,1,0,11001,"Bogota"
"1056",2023-01-05,1,0,11001,"Bogota"
"1057",2023-01-06,1,0,11001,"Bogota"
"1058",2023-01-07,1,0,11001,"Bogota"
"1059",2023-01-08,1,0,11001,"Bogota"
"1060",2023-01-09,1,0,11001,"Bogota"
"1061",2023-01-10,1,0,11001,"Bogota"
"1062",2023-01-11,1,0,11001,"Bogota"
"1063",2023-01-12,1,0,11001,"Bogota"
"1064",2023-01-13,1,0,11001,"Bogota"
"1065",2023-01-14,1,0,11001,"Bogota"
"1066",2023-01-15,1,0,11001,"Bogota"
"1067",2023-01-16,1,0,11001,"Bogota"
"1068",2023-01-17,1,0,11001,"Bogota"
"1069",2023-01-18,1,0,11001,"Bogota"
"1070",2023-01-19,1,0,11001,"Bogota"
"1071",2023-01-20,1,0,11001,"Bogota"
"1072",2023-01-21,1,0,11001,"Bogota"
"1073",2023-01-22,1,0,11001,"Bogota"
"1074",2023-01-23,1,0,11001,"Bogota"
"1075",2023-01-24,1,0,11001,"Bogota"
"1076",2023-01-25,1,0,11001,"Bogota"
"1077",2023-01-26,1,0,11001,"Bogota"
"1078",2023-01-27,1,0,11001,"Bogota"
"1079",2023-01-28,1,0,11001,"Bogota"
"1080",2023-01-29,1,0,11001,"Bogota"
"1081",2023-01-30,1,0,11001,"Bogota"
"1082",2023-01-31,1,0,11001,"Bogota"
"1083",2023-02-01,1,0,11001,"Bogota"
"1084",2023-02-02,1,0,11001,"Bogota"
"1085",2023-02-03,1,0,11001,"Bogota"
"1086",2023-02-04,1,0,11001,"Bogota"
"1087",2023-02-05,1,0,11001,"Bogota"
"1088",2023-02-06,1,0,11001,"Bogota"
"1089",2023-02-07,1,0,11001,"Bogota"
"1090",2023-02-08,1,0,11001,"Bogota"
"1091",2023-02-09,1,0,11001,"Bogota"
"1092",2023-02-10,1,0,11001,"Bogota"
"1093",2023-02-11,1,0,11001,"Bogota"
"1094",2023-02-12,1,0,11001,"Bogota"
"1095",2023-02-13,1,0,11001,"Bogota"
"1096",2023-02-14,1,0,11001,"Bogota"
"1097",2023-02-15,1,0,11001,"Bogota"
"1098",2023-02-16,1,0,11001,"Bogota"
"1099",2023-02-17,1,0,11001,"Bogota"
"1100",2023-02-18,1,0,11001,"Bogota"
"1101",2023-02-19,1,0,11001,"Bogota"
"1102",2023-02-20,1,0,11001,"Bogota"
"1103",2023-02-21,1,0,11001,"Bogota"
"1104",2023-02-22,1,0,11001,"Bogota"
"1105",2023-02-23,1,0,11001,"Bogota"
"1106",2023-02-24,1,0,11001,"Bogota"
"1107",2023-02-25,1,0,11001,"Bogota"
"1108",2023-02-26,1,0,11001,"Bogota"
"1109",2023-02-27,1,0,11001,"Bogota"
"1110",2023-02-28,1,0,11001,"Bogota"
"1111",2023-03-01,1,0,11001,"Bogota"
"1112",2023-03-02,1,0,11001,"Bogota"
"1113",2023-03-03,1,0,11001,"Bogota"
"1114",2023-03-04,1,0,11001,"Bogota"
"1115",2023-03-05,1,0,11001,"Bogota"
"1116",2023-03-06,1,0,11001,"Bogota"
"1117",2023-03-07,1,0,11001,"Bogota"
"1118",2023-03-08,1,0,11001,"Bogota"
"1119",2023-03-09,1,0,11001,"Bogota"
"1120",2023-03-10,1,0,11001,"Bogota"
"1121",2023-03-11,1,0,11001,"Bogota"
"1122",2023-03-12,1,0,11001,"Bogota"
"1123",2023-03-13,1,0,11001,"Bogota"
"1124",2023-03-14,1,0,11001,"Bogota"
"1125",2023-03-15,1,0,11001,"Bogota"
"1126",2023-03-16,1,0,11001,"Bogota"
"1127",2023-03-17,1,0,11001,"Bogota"
"1128",2023-03-18,1,0,11001,"Bogota"
"1129",2023-03-19,1,0,11001,"Bogota"
"1130",2023-03-20,1,0,11001,"Bogota"
"1131",2023-03-21,1,0,11001,"Bogota"
"1132",2023-03-22,1,0,11001,"Bogota"
"1133",2023-03-23,1,0,11001,"Bogota"
"1134",2023-03-24,1,0,11001,"Bogota"
"1135",2023-03-25,1,0,11001,"Bogota"
"1136",2023-03-26,1,0,11001,"Bogota"
"1137",2023-03-27,1,0,11001,"Bogota"
"1138",2023-03-28,1,0,11001,"Bogota"
"1139",2023-03-29,1,0,11001,"Bogota"
"1140",2023-03-30,1,0,11001,"Bogota"
"1141",2023-03-31,1,0,11001,"Bogota"
"1142",2023-04-01,1,0,11001,"Bogota"
"1143",2023-04-02,1,0,11001,"Bogota"
"1144",2023-04-03,1,0,11001,"Bogota"
"1145",2023-04-04,1,0,11001,"Bogota"
"1146",2023-04-05,1,0,11001,"Bogota"
"1147",2023-04-06,1,0,11001,"Bogota"
"1148",2023-04-07,1,0,11001,"Bogota"
"1149",2023-04-08,1,0,11001,"Bogota"
"1150",2023-04-09,1,0,11001,"Bogota"
"1151",2023-04-10,1,0,11001,"Bogota"
"1152",2023-04-11,1,0,11001,"Bogota"
"1153",2023-04-12,1,0,11001,"Bogota"
"1154",2023-04-13,1,0,11001,"Bogota"
"1155",2023-04-14,1,0,11001,"Bogota"
"1156",2023-04-15,1,0,11001,"Bogota"
"1157",2023-04-16,1,0,11001,"Bogota"
"1158",2023-04-17,1,0,11001,"Bogota"
"1159",2023-04-18,1,0,11001,"Bogota"
"1160",2023-04-19,1,0,11001,"Bogota"
"1161",2023-04-20,1,0,11001,"Bogota"
"1162",2023-04-21,1,0,11001,"Bogota"
"1163",2023-04-22,1,0,11001,"Bogota"
"1164",2023-04-23,1,0,11001,"Bogota"
"1165",2023-04-24,1,0,11001,"Bogota"
"1166",2023-04-25,1,0,11001,"Bogota"
"1167",2023-04-26,1,0,11001,"Bogota"
"1168",2023-04-27,1,0,11001,"Bogota"
"1169",2023-04-28,1,0,11001,"Bogota"
"1170",2023-04-29,1,0,11001,"Bogota"
"1171",2023-04-30,1,0,11001,"Bogota"
"1172",2023-05-01,1,0,11001,"Bogota"
"1173",2023-05-02,1,0,11001,"Bogota"
"1174",2023-05-03,1,0,11001,"Bogota"
"1175",2023-05-04,1,0,11001,"Bogota"
"1176",2023-05-05,1,0,11001,"Bogota"
"1177",2023-05-06,1,0,11001,"Bogota"
"1178",2023-05-07,1,0,11001,"Bogota"
"1179",2023-05-08,1,0,11001,"Bogota"
"1180",2023-05-09,1,0,11001,"Bogota"
"1181",2023-05-10,1,0,11001,"Bogota"
"1182",2023-05-11,1,0,11001,"Bogota"
"1183",2023-05-12,1,0,11001,"Bogota"
"1184",2023-05-13,1,0,11001,"Bogota"
"1185",2023-05-14,1,0,11001,"Bogota"
"1186",2023-05-15,1,0,11001,"Bogota"
"1187",2023-05-16,1,0,11001,"Bogota"
"1188",2023-05-17,1,0,11001,"Bogota"
"1189",2023-05-18,1,0,11001,"Bogota"
"1190",2023-05-19,1,0,11001,"Bogota"
"1191",2023-05-20,1,0,11001,"Bogota"
"1192",2023-05-21,1,0,11001,"Bogota"
"1193",2023-05-22,1,0,11001,"Bogota"
"1194",2023-05-23,1,0,11001,"Bogota"
"1195",2023-05-24,1,0,11001,"Bogota"
"1196",2023-05-25,1,0,11001,"Bogota"
"1197",2023-05-26,1,0,11001,"Bogota"
"1198",2023-05-27,1,0,11001,"Bogota"
"1199",2023-05-28,1,0,11001,"Bogota"
"1200",2023-05-29,1,0,11001,"Bogota"
"1201",2023-05-30,1,0,11001,"Bogota"
"1202",2023-05-31,1,0,11001,"Bogota"
"1203",2023-06-01,1,0,11001,"Bogota"
"1204",2023-06-02,1,0,11001,"Bogota"
"1205",2023-06-03,1,0,11001,"Bogota"
"1206",2023-06-04,1,0,11001,"Bogota"
"1207",2023-06-05,1,0,11001,"Bogota"
"1208",2023-06-06,1,0,11001,"Bogota"
"1209",2023-06-07,1,0,11001,"Bogota"
"1210",2023-06-08,1,0,11001,"Bogota"
"1211",2023-06-09,1,0,11001,"Bogota"
"1212",2023-06-10,1,0,11001,"Bogota"
"1213",2023-06-11,1,0,11001,"Bogota"
"1214",2023-06-12,1,0,11001,"Bogota"
"1215",2023-06-13,1,0,11001,"Bogota"
"1216",2023-06-14,1,0,11001,"Bogota"
"1217",2023-06-15,1,0,11001,"Bogota"
"1218",2023-06-16,1,0,11001,"Bogota"
"1219",2023-06-17,1,0,11001,"Bogota"
"1220",2023-06-18,1,0,11001,"Bogota"
"1221",2023-06-19,1,0,11001,"Bogota"
"1222",2023-06-20,1,0,11001,"Bogota"
"1223",2023-06-21,1,0,11001,"Bogota"
"1224",2023-06-22,1,0,11001,"Bogota"
"1225",2023-06-23,1,0,11001,"Bogota"
"1226",2023-06-24,1,0,11001,"Bogota"
"1227",2023-06-25,1,0,11001,"Bogota"
"1228",2023-06-26,1,0,11001,"Bogota"
"1229",2023-06-27,1,0,11001,"Bogota"
"1230",2023-06-28,1,0,11001,"Bogota"
"1231",2023-06-29,1,0,11001,"Bogota"
"1232",2023-06-30,1,0,11001,"Bogota"
"1233",2023-07-01,1,0,11001,"Bogota"
"1234",2023-07-02,1,0,11001,"Bogota"
"1235",2023-07-03,1,0,11001,"Bogota"
"1236",2023-07-04,1,0,11001,"Bogota"
"1237",2023-07-05,1,0,11001,"Bogota"
"1238",2023-07-06,1,0,11001,"Bogota"
"1239",2023-07-07,1,0,11001,"Bogota"
"1240",2023-07-08,1,0,11001,"Bogota"
"1241",2023-07-09,1,0,11001,"Bogota"
"1242",2023-07-10,1,0,11001,"Bogota"
"1243",2023-07-11,1,0,11001,"Bogota"
"1244",2023-07-12,1,0,11001,"Bogota"
"1245",2023-07-13,1,0,11001,"Bogota"
"1246",2023-07-14,1,0,11001,"Bogota"
"1247",2023-07-15,1,0,11001,"Bogota"
"1248",2023-07-16,1,0,11001,"Bogota"
"1249",2023-07-17,1,0,11001,"Bogota"
"1250",2023-07-18,1,0,11001,"Bogota"
"1251",2023-07-19,1,0,11001,"Bogota"
"1252",2023-07-20,1,0,11001,"Bogota"
"1253",2023-07-21,1,0,11001,"Bogota"
"1254",2023-07-22,1,0,11001,"Bogota"
"1255",2023-07-23,1,0,11001,"Bogota"
"1256",2023-07-24,1,0,11001,"Bogota"
"1257",2023-07-25,1,0,11001,"Bogota"
"1258",2023-07-26,1,0,11001,"Bogota"
"1259",2023-07-27,1,0,11001,"Bogota"
"1260",2023-07-28,1,0,11001,"Bogota"
"1261",2023-07-29,1,0,11001,"Bogota"
"1262",2023-07-30,1,0,11001,"Bogota"
"1263",2023-07-31,1,0,11001,"Bogota"
"1264",2023-08-01,1,0,11001,"Bogota"
"1265",2023-08-02,1,0,11001,"Bogota"
"1266",2023-08-03,1,0,11001,"Bogota"
"1267",2023-08-04,1,0,11001,"Bogota"
"1268",2023-08-05,1,0,11001,"Bogota"
"1269",2023-08-06,1,0,11001,"Bogota"
"1270",2023-08-07,1,0,11001,"Bogota"
"1271",2023-08-08,1,0,11001,"Bogota"
"1272",2023-08-09,1,0,11001,"Bogota"
"1273",2023-08-10,1,0,11001,"Bogota"
"1274",2023-08-11,1,0,11001,"Bogota"
"1275",2023-08-12,1,0,11001,"Bogota"
"1276",2023-08-13,1,0,11001,"Bogota"
"1277",2023-08-14,1,0,11001,"Bogota"
"1278",2023-08-15,1,0,11001,"Bogota"
"1279",2023-08-16,1,0,11001,"Bogota"
"1280",2023-08-17,1,0,11001,"Bogota"
"1281",2023-08-18,1,0,11001,"Bogota"
"1282",2023-08-19,1,0,11001,"Bogota"
"1283",2023-08-20,1,0,11001,"Bogota"
"1284",2023-08-21,1,0,11001,"Bogota"
"1285",2023-08-22,1,0,11001,"Bogota"
"1286",2023-08-23,1,0,11001,"Bogota"
"1287",2023-08-24,1,0,11001,"Bogota"
"1288",2023-08-25,1,0,11001,"Bogota"
"1289",2023-08-26,1,0,11001,"Bogota"
"1290",2023-08-27,1,0,11001,"Bogota"
"1291",2023-08-28,1,0,11001,"Bogota"
"1292",2023-08-29,1,0,11001,"Bogota"
"1293",2023-08-30,1,0,11001,"Bogota"
"1294",2023-08-31,1,0,11001,"Bogota"
"1295",2023-09-01,1,0,11001,"Bogota"
"1296",2023-09-02,1,0,11001,"Bogota"
"1297",2023-09-03,1,0,11001,"Bogota"
"1298",2023-09-04,1,0,11001,"Bogota"
"1299",2023-09-05,1,0,11001,"Bogota"
"1300",2023-09-06,1,0,11001,"Bogota"
"1301",2023-09-07,1,0,11001,"Bogota"
"1302",2023-09-08,1,0,11001,"Bogota"
"1303",2023-09-09,1,0,11001,"Bogota"
"1304",2023-09-10,1,0,11001,"Bogota"
"1305",2023-09-11,1,0,11001,"Bogota"
"1306",2023-09-12,1,0,11001,"Bogota"
"1307",2023-09-13,1,0,11001,"Bogota"
"1308",2023-09-14,1,0,11001,"Bogota"
"1309",2023-09-15,1,0,11001,"Bogota"
"1310",2023-09-16,1,0,11001,"Bogota"
"1311",2023-09-17,1,0,11001,"Bogota"
"1312",2023-09-18,1,0,11001,"Bogota"
"1313",2023-09-19,1,0,11001,"Bogota"
"1314",2023-09-20,1,0,11001,"Bogota"
"1315",2023-09-21,1,0,11001,"Bogota"
"1316",2023-09-22,1,0,11001,"Bogota"
"1317",2023-09-23,1,0,11001,"Bogota"
"1318",2023-09-24,1,0,11001,"Bogota"
"1319",2023-09-25,1,0,11001,"Bogota"
"1320",2023-09-26,1,0,11001,"Bogota"
"1321",2023-09-27,1,0,11001,"Bogota"
"1322",2023-09-28,1,0,11001,"Bogota"
"1323",2023-09-29,1,0,11001,"Bogota"
"1324",2023-09-30,1,0,11001,"Bogota"
"1325",2023-10-01,1,0,11001,"Bogota"
"1326",2023-10-02,1,0,11001,"Bogota"
"1327",2023-10-03,1,0,11001,"Bogota"
"1328",2023-10-04,1,0,11001,"Bogota"
"1329",2023-10-05,1,0,11001,"Bogota"
"1330",2023-10-06,1,0,11001,"Bogota"
"1331",2023-10-07,1,0,11001,"Bogota"
"1332",2023-10-08,1,0,11001,"Bogota"
"1333",2023-10-09,1,0,11001,"Bogota"
"1334",2023-10-10,1,0,11001,"Bogota"
"1335",2023-10-11,1,0,11001,"Bogota"
"1336",2023-10-12,1,0,11001,"Bogota"
"1337",2023-10-13,1,0,11001,"Bogota"
"1338",2023-10-14,1,0,11001,"Bogota"
"1339",2023-10-15,1,0,11001,"Bogota"
"1340",2023-10-16,1,0,11001,"Bogota"
"1341",2023-10-17,1,0,11001,"Bogota"
"1342",2023-10-18,1,0,11001,"Bogota"
"1343",2023-10-19,1,0,11001,"Bogota"
"1344",2023-10-20,1,0,11001,"Bogota"
"1345",2023-10-21,1,0,11001,"Bogota"
"1346",2023-10-22,1,0,11001,"Bogota"
"1347",2023-10-23,1,0,11001,"Bogota"
"1348",2023-10-24,1,0,11001,"Bogota"
"1349",2023-10-25,1,0,11001,"Bogota"
"1350",2023-10-26,1,0,11001,"Bogota"
"1351",2023-10-27,1,0,11001,"Bogota"
"1352",2023-10-28,1,0,11001,"Bogota"
"1353",2023-10-29,1,0,11001,"Bogota"
"1354",2023-10-30,1,0,11001,"Bogota"
"1355",2023-10-31,1,0,11001,"Bogota"
"1356",2023-11-01,1,0,11001,"Bogota"
"1357",2023-11-02,1,0,11001,"Bogota"
"1358",2023-11-03,1,0,11001,"Bogota"
"1359",2023-11-04,1,0,11001,"Bogota"
"1360",2023-11-05,1,0,11001,"Bogota"
"1361",2023-11-06,1,0,11001,"Bogota"
"1362",2023-11-07,1,0,11001,"Bogota"
"1363",2023-11-08,1,0,11001,"Bogota"
"1364",2023-11-09,1,0,11001,"Bogota"
"1365",2023-11-10,1,0,11001,"Bogota"
"1366",2023-11-11,1,0,11001,"Bogota"
"1367",2023-11-12,1,0,11001,"Bogota"
"1368",2023-11-13,1,0,11001,"Bogota"
"1369",2023-11-14,1,0,11001,"Bogota"
"1370",2023-11-15,1,0,11001,"Bogota"
"1371",2023-11-16,1,0,11001,"Bogota"
"1372",2023-11-17,1,0,11001,"Bogota"
"1373",2023-11-18,1,0,11001,"Bogota"
"1374",2023-11-19,1,0,11001,"Bogota"
"1375",2023-11-20,1,0,11001,"Bogota"
"1376",2023-11-21,1,0,11001,"Bogota"
"1377",2023-11-22,1,0,11001,"Bogota"
"1378",2023-11-23,1,0,11001,"Bogota"
"1379",2023-11-24,1,0,11001,"Bogota"
"1380",2023-11-25,1,0,11001,"Bogota"
"1381",2023-11-26,1,0,11001,"Bogota"
"1382",2023-11-27,1,0,11001,"Bogota"
"1383",2023-11-28,1,0,11001,"Bogota"
"1384",2023-11-29,1,0,11001,"Bogota"
"1385",2023-11-30,1,0,11001,"Bogota"
"1386",2023-12-01,1,0,11001,"Bogota"
"1387",2023-12-02,1,0,11001,"Bogota"
"1388",2023-12-03,1,0,11001,"Bogota"
"1389",2023-12-04,1,0,11001,"Bogota"
"1390",2023-12-05,1,0,11001,"Bogota"
"1391",2023-12-06,1,0,11001,"Bogota"
"1392",2023-12-07,1,0,11001,"Bogota"
"1393",2023-12-08,1,0,11001,"Bogota"
"1394",2023-12-09,1,0,11001,"Bogota"
"1395",2023-12-10,1,0,11001,"Bogota"
"1396",2023-12-11,1,0,11001,"Bogota"
"1397",2023-12-12,1,0,11001,"Bogota"
"1398",2023-12-13,1,0,11001,"Bogota"
"1399",2023-12-14,1,0,11001,"Bogota"
"1400",2023-12-15,1,0,11001,"Bogota"
"1401",2023-12-16,1,0,11001,"Bogota"
"1402",2023-12-17,1,0,11001,"Bogota"
"1403",2023-12-18,1,0,11001,"Bogota"
"1404",2023-12-19,1,0,11001,"Bogota"
"1405",2023-12-20,1,0,11001,"Bogota"
"1406",2023-12-21,1,0,11001,"Bogota"
"1407",2023-12-22,1,0,11001,"Bogota"
"1408",2023-12-23,1,0,11001,"Bogota"
"1409",2023-12-24,1,0,11001,"Bogota"
"1410",2023-12-25,1,0,11001,"Bogota"
"1411",2023-12-26,1,0,11001,"Bogota"
"1412",2023-12-27,1,0,11001,"Bogota"
"1413",2023-12-28,1,0,11001,"Bogota"
"1414",2023-12-29,1,0,11001,"Bogota"
"1415",2023-12-30,1,0,11001,"Bogota"
"1416",2023-12-31,1,0,11001,"Bogota"
