Date,variant,scaled_imports
2019-10-04,Otros,0.0
2019-10-06,Otros,0.00016143732156150586
2019-10-07,Otros,0.00024215511539326377
2019-10-09,Otros,0.0005650245568223052
2019-10-11,Otros,0.0006457409024293201
2019-10-13,Otros,0.0007264562332860897
2019-10-15,Otros,0.0008071705493926136
2019-10-16,Otros,0.0008878837642713948
2019-10-21,Otros,0.0011300216273498784
2019-10-22,Otros,0.0012914409308759998
2019-10-23,Otros,0.0016949857144922407
2019-10-24,Otros,0.0019371104995425466
2019-10-26,Otros,0.0024213558994042824
2019-10-27,Otros,0.002582768252532277
2019-10-31,Otros,0.0027441792155806456
2019-11-01,Otros,0.0030669886003745657
2019-11-02,Otros,0.003147690133144415
2019-11-03,Otros,0.003309091571826853
2019-11-05,Otros,0.004196790536865326
2019-11-08,Otros,0.004358186817973823
2019-11-09,Otros,0.004761663241799423
2019-11-10,Otros,0.004923051907470244
2019-11-12,Otros,0.006294839382867161
2019-11-13,Otros,0.006375530697901548
2019-11-16,Otros,0.0065369111000871125
2019-11-17,Otros,0.006617597959355081
2019-11-18,Otros,0.00677896945000781
2019-11-19,Otros,0.007021023344162089
2019-11-20,Otros,0.007424439983930491
2019-11-21,Otros,0.008150578204633899
2019-11-22,Otros,0.008392620367908462
2019-11-23,Otros,0.009683491050475538
2019-11-26,Otros,0.010732306535457254
2019-11-27,Otros,0.010812980517798318
2019-11-29,Otros,0.011054997889743096
2019-12-02,Otros,0.011861691962369568
2019-12-03,Otros,0.014362301760080689
2019-12-04,Otros,0.014442964808141225
2019-12-05,Otros,0.014926932391762262
2019-12-07,Otros,0.015007591871575408
2019-12-08,Otros,0.0166207101028905
2019-12-09,Otros,0.01662058103621311
2019-12-10,Otros,0.01670116792901808
2019-12-12,Otros,0.016700899512806504
2019-12-13,Otros,0.017184705743134087
2019-12-14,Otros,0.017829786369638674
2019-12-15,Otros,0.018071639686525646
2019-12-17,Otros,0.01815220611411562
2019-12-18,Otros,0.01823260942382161
2019-12-19,Otros,0.018232455824639195
2019-12-20,Otros,0.018232063096760915
2019-12-23,Otros,0.018231822222080602
2019-12-24,Otros,0.017908818116319954
2019-12-26,Otros,0.017908641347924602
2019-12-27,Otros,0.017908454550872
2019-12-30,Otros,0.017666254394391737
2019-12-31,Otros,0.01774675419014388
2020-01-01,Otros,0.01774654740414996
2020-01-03,Otros,0.01702003641596653
2020-01-05,Otros,0.01742275132301638
2020-01-06,Otros,0.01726101680947251
2020-01-07,Otros,0.01726078274148937
2020-01-08,Otros,0.01605014205926604
2020-01-09,Otros,0.01629172872155064
2020-01-10,Otros,0.01653317627972858
2020-01-11,Otros,0.016774736179723228
2020-01-12,Otros,0.016774480264187718
2020-01-13,Otros,0.017015749681842808
2020-01-14,Otros,0.01757893283860859
2020-01-15,Otros,0.017013885461784548
2020-01-16,Otros,0.017255088463519072
2020-01-17,Otros,0.016044754080682015
2020-01-18,Otros,0.015237533811575842
2020-01-19,Otros,0.015478968539316169
2020-01-20,Otros,0.015317473783786905
2020-01-21,Otros,0.014752333877092474
2020-01-22,Otros,0.012815313156457455
2020-01-24,Otros,0.012976172294244392
2020-01-25,Otros,0.01442412635672656
2020-01-26,Otros,0.014665432497874236
2020-01-27,Otros,0.013535230717915805
2020-01-28,Otros,0.013856806934303774
2020-01-29,Otros,0.014097874838592447
2020-01-30,Otros,0.013855742104533124
2020-01-31,Otros,0.014015378105779418
2020-02-01,Otros,0.013933228845252263
2020-02-02,Otros,0.014897854973496206
2020-02-03,Otros,0.015380122395430695
2020-02-04,Otros,0.015861952782880932
2020-02-05,Otros,0.016907135323003204
2020-02-06,Otros,0.017951590245561134
2020-02-07,Otros,0.019398428408962512
2020-02-08,Otros,0.019880451625158894
2020-02-09,Otros,0.021729235808629063
2020-02-10,Otros,0.025024932902402063
2020-02-11,Otros,0.02631088983245788
2020-02-12,Otros,0.026631955017511293
2020-02-13,Otros,0.027676299263550242
2020-02-14,Otros,0.03097062429210897
2020-02-15,Otros,0.03257602453490034
2020-02-16,Otros,0.03546769015666396
2020-02-17,Otros,0.03787726485579405
2020-02-18,Otros,0.03908167363164906
2020-02-19,Otros,0.041249219095663175
2020-02-20,Otros,0.044299590941208375
2020-02-21,Otros,0.05433566482604407
2020-02-22,Otros,0.055298569298884895
2020-02-23,Otros,0.05810661255273871
2020-02-24,Otros,0.0609125768119495
2020-02-25,Otros,0.06757336559376706
2020-02-26,Otros,0.072145608340902
2020-02-27,Otros,0.07631748847781361
2020-02-28,Otros,0.08129036908067375
2020-02-29,Otros,0.08826747387561107
2020-03-01,Otros,0.09805149836082541
2020-03-02,Otros,0.11376735668166967
2020-03-03,Otros,0.12250423405998533
2020-03-04,Otros,0.13508878248493172
2020-03-05,Otros,0.13996956389117368
2020-03-06,Otros,0.15567478907658022
2020-03-07,Otros,0.16152154699595656
2020-03-08,Otros,0.17489751377177917
2020-03-09,Otros,0.18322554774912433
2020-03-10,Otros,0.1972395078430296
2020-03-11,Otros,0.20932594832625995
2020-03-12,Otros,0.22012952438704686
2020-03-13,Otros,0.2242046604477323
2020-03-14,Otros,0.24076520658096057
2020-03-15,Otros,0.24364098694931893
2020-03-16,Otros,0.25955187814182457
2020-03-17,Otros,0.26306252475555564
2020-03-18,Otros,0.274326267803186
2020-03-19,Otros,0.2823959340627864
2020-03-20,Otros,0.3200246475668793
2020-03-21,Otros,0.33246751929517543
2020-03-22,Otros,0.3461184144749383
2020-03-23,Otros,0.3662404845633005
2020-03-24,Otros,0.3753347476249197
2020-03-25,Otros,0.3856884488010432
2020-03-26,Otros,0.39820226038054213
2020-03-27,Otros,0.4179655090147746
2020-03-28,Otros,0.4272787084600702
2020-03-29,Otros,0.4409833574889035
2020-03-30,Otros,0.4472622009333121
2020-03-31,Otros,0.46612325805731036
2020-04-01,Otros,0.47026467059860055
2020-04-02,Otros,0.49056487378989994
2020-04-03,Otros,0.504311982098519
2020-04-04,Otros,0.5207563271580044
2020-04-05,Otros,0.5300074298271171
2020-04-06,Otros,0.5421335124834838
2020-04-07,Otros,0.5455944775649471
2020-04-08,Otros,0.5625578156199792
2020-04-09,Otros,0.5740909414774279
2020-04-10,Otros,0.5844816366730973
2020-04-11,Otros,0.5994121070881143
2020-04-12,Otros,0.6119395657521632
2020-04-13,Otros,0.6124434968683946
2020-04-14,Otros,0.6152280568702819
2020-04-15,Otros,0.6265532949860333
2020-04-16,Otros,0.6373413142747946
