Date,variant,scaled_imports
2019-10-23,Otros,0.0
2019-11-10,Otros,0.00010071942425239489
2019-11-17,Otros,0.00020143884805991677
2019-11-21,Otros,0.000503597118366066
2019-11-25,Otros,0.0009064748108234331
2019-11-26,Otros,0.0011079136563455587
2019-11-27,Otros,0.001208633078967405
2019-11-30,Otros,0.0016115107688979245
2019-12-02,Otros,0.0017122301909629047
2019-12-04,Otros,0.002920863252401475
2019-12-05,Otros,0.0030215826737487552
2019-12-07,Otros,0.0034244603582593404
2019-12-08,Otros,0.003726618620324477
2019-12-09,Otros,0.004733812825011928
2019-12-15,Otros,0.00493525166551015
2019-12-17,Otros,0.005035971083678551
2019-12-18,Otros,0.005136690500952201
2019-12-19,Otros,0.005640287584580629
2019-12-20,Otros,0.005741007000758349
2019-12-22,Otros,0.005942445832017859
2019-12-23,Otros,0.006143884661085509
2019-12-24,Otros,0.006446042903043088
2019-12-25,Otros,0.006748201142401247
2019-12-27,Otros,0.0069496399669070705
2019-12-28,Otros,0.0072517981984669645
2019-12-29,Otros,0.007654675837080928
2019-12-30,Otros,0.011179855144626518
2019-12-31,Otros,0.011280574552547062
2020-01-01,Otros,0.01138129395909657
2020-01-03,Otros,0.011784171579810479
2020-01-05,Otros,0.011884890982246887
2020-01-06,Otros,0.0125899267801073
2020-01-07,Otros,0.013294962568370476
2020-01-08,Otros,0.014402875926048572
2020-01-09,Otros,0.015309350471884748
2020-01-10,Otros,0.01621582499818411
2020-01-11,Otros,0.01651798316710496
2020-01-12,Otros,0.017323738266861167
2020-01-13,Otros,0.018733809661043935
2020-01-14,Otros,0.021151074856116225
2020-01-15,Otros,0.022057549273317704
2020-01-16,Otros,0.022762584859066064
2020-01-17,Otros,0.02467625289148125
2020-01-18,Otros,0.025683446423013394
2020-01-19,Otros,0.02779855287888646
2020-01-20,Otros,0.02961150128324951
2020-01-21,Otros,0.03797120802127282
2020-01-22,Otros,0.04280573671876474
2020-01-23,Otros,0.04612947513391044
2020-01-24,Otros,0.047740983668134424
2020-01-25,Otros,0.05418702116811589
2020-01-26,Otros,0.05811507475101346
2020-01-27,Otros,0.06234528617466086
2020-01-28,Otros,0.06576974208949182
2020-01-29,Otros,0.07050354954941469
2020-01-30,Otros,0.07765461999108265
2020-01-31,Otros,0.08520856699108705
2020-02-01,Otros,0.09155388137718673
2020-02-02,Otros,0.09729488006615189
2020-02-03,Otros,0.10374091299088714
2020-02-04,Otros,0.10948191052456814
2020-02-05,Otros,0.11612938030282637
2020-02-06,Otros,0.13043151084180088
2020-02-07,Otros,0.13949624018721335
2020-02-08,Otros,0.1418127812992376
2020-02-09,Otros,0.15027319253961244
2020-02-10,Otros,0.15369763652033996
2020-02-11,Otros,0.15843143700242612
2020-02-12,Otros,0.16225876415743196
2020-02-13,Otros,0.16628752785336248
2020-02-14,Otros,0.17182707799837973
2020-02-15,Otros,0.17605727698775467
2020-02-16,Otros,0.18371192280759852
2020-02-17,Otros,0.18784139920482718
2020-02-18,Otros,0.1904600900781878
2020-02-19,Otros,0.20325139647905877
2020-02-20,Otros,0.20738087179484616
2020-02-21,Otros,0.20939524612645088
2020-02-22,Otros,0.20999955220609823
2020-02-23,Otros,0.21191319709319104
2020-02-24,Otros,0.2174527261671084
2020-02-25,Otros,0.2229922536656804
2020-02-26,Otros,0.2285317698389265
2020-02-27,Otros,0.23235906970432124
2020-02-28,Otros,0.23880504142093242
2020-02-29,Otros,0.24656035355075864
2020-03-01,Otros,0.24323657065492907
2020-03-02,Otros,0.2457544841837568
2020-03-03,Otros,0.25079037073299987
2020-03-04,Otros,0.26952394497027177
2020-03-05,Otros,0.27284757272855614
2020-03-06,Otros,0.2854372862508422
2020-03-07,Otros,0.29077528414015985
2020-03-08,Otros,0.29480394175441743
2020-03-09,Otros,0.29722109937586016
2020-03-10,Otros,0.3011489825049553
2020-03-11,Otros,0.2988323507933718
2020-03-12,Otros,0.3080982388817144
2020-03-13,Otros,0.30809812757069566
2020-03-14,Otros,0.3233062925114798
2020-03-15,Otros,0.32975205712184985
2020-03-16,Otros,0.33176623697200397
2020-03-17,Otros,0.3217949211613481
2020-03-18,Otros,0.32491689271045543
2020-03-19,Otros,0.3260246987800325
2020-03-20,Otros,0.32904591465164296
2020-03-21,Otros,0.3321678835024291
2020-03-22,Otros,0.3392178163100028
2020-03-23,Otros,0.3424405688471427
2020-03-24,Otros,0.3522097791481524
2020-03-25,Otros,0.3518066848642996
2020-03-26,Otros,0.36489935598253637
2020-03-27,Otros,0.37245251913523275
2020-03-28,Otros,0.37366081620033137
2020-03-29,Otros,0.38765980078656065
2020-03-30,Otros,0.3794005302290684
2020-03-31,Otros,0.3809109521927363
2020-04-01,Otros,0.3911834147682208
