Date,variant,scaled_imports
2019-10-16,Otros,0.0
2019-10-20,Otros,7.639333101406987e-05
2019-10-23,Otros,0.0001527842393900951
2019-10-24,Otros,0.00030556200639808074
2019-10-31,Otros,0.0005347265280912774
2019-11-01,Otros,0.0007638750523851033
2019-11-02,Otros,0.0021387512338995724
2019-11-03,Otros,0.0023678947701105692
2019-11-04,Otros,0.002902557201839595
2019-11-06,Otros,0.002978936717882318
2019-11-07,Otros,0.0032080694225367213
2019-11-08,Otros,0.003284446016842561
2019-11-09,Otros,0.0035135728780231992
2019-11-10,Otros,0.003666322170985703
2019-11-12,Otros,0.003742695843554661
2019-11-13,Otros,0.0041245536326259945
2019-11-16,Otros,0.004888257802344694
2019-11-17,Otros,0.0061864967079042444
2019-11-18,Otros,0.007179252804733919
2019-11-19,Otros,0.007255617517493805
2019-11-20,Otros,0.007484707646955091
2019-11-21,Otros,0.009011948451241186
2019-11-23,Otros,0.009393751970948756
2019-11-24,Otros,0.012142641101202346
2019-11-25,Otros,0.012371711186571774
2019-11-27,Otros,0.015731346975987257
2019-11-28,Otros,0.019243549500258878
2019-12-01,Otros,0.01970165348280444
2019-12-02,Otros,0.020388767200787965
2019-12-03,Otros,0.022984476924341152
2019-12-04,Otros,0.02382424520407617
2019-12-06,Otros,0.026267148824430948
2019-12-07,Otros,0.02939696880259945
2019-12-08,Otros,0.03306106031728782
2019-12-09,Otros,0.038099065188555915
2019-12-10,Otros,0.038557054634904976
2019-12-11,Otros,0.038938701776895165
2019-12-12,Otros,0.04046524742498645
2019-12-13,Otros,0.04290765179014138
2019-12-14,Otros,0.046342186358934216
2019-12-15,Otros,0.04939502013590003
2019-12-16,Otros,0.05046340728134605
2019-12-17,Otros,0.05496600951920198
2019-12-18,Otros,0.06084204091391943
2019-12-19,Otros,0.06160492625111051
2019-12-20,Otros,0.06320719409140367
2019-12-21,Otros,0.06503719102647136
2019-12-22,Otros,0.07083606272873255
2019-12-23,Otros,0.07526099636343171
2019-12-24,Otros,0.08304341029694713
2019-12-25,Otros,0.09105424825001522
2019-12-26,Otros,0.09486881892376642
2019-12-27,Otros,0.10066661334111905
2019-12-28,Otros,0.10348906492011525
2019-12-29,Otros,0.10707433577189568
2019-12-30,Otros,0.11592251770316278
2019-12-31,Otros,0.12095597034364933
2020-01-01,Otros,0.12575972641501634
2020-01-02,Otros,0.13193649088028914
2020-01-03,Otros,0.14688493270140482
2020-01-04,Otros,0.1513842484912293
2020-01-05,Otros,0.15077214172371903
2020-01-06,Otros,0.153288131862739
2020-01-07,Otros,0.15374192274411522
2020-01-08,Otros,0.15473285679781987
2020-01-09,Otros,0.1540418391071622
2020-01-10,Otros,0.15182575405248905
2020-01-11,Otros,0.1644043783018844
2020-01-12,Otros,0.17126444538399727
2020-01-13,Otros,0.171108099570744
2020-01-14,Otros,0.18055885410221453
2020-01-15,Otros,0.1828416762723898
2020-01-16,Otros,0.18260808985068938
2020-01-17,Otros,0.18725110212413654
2020-01-18,Otros,0.18960520052027502
2020-01-19,Otros,0.1983677182929086
2020-01-20,Otros,0.20492007348256253
2020-01-21,Otros,0.2123843155980705
2020-01-22,Otros,0.21839873560219505
2020-01-23,Otros,0.21534511151950333
2020-01-24,Otros,0.2191481706184369
2020-01-25,Otros,0.22264982588776258
2020-01-26,Otros,0.22637287966329056
2020-01-27,Otros,0.22567527458811712
2020-01-28,Otros,0.2370202616136251
2020-01-29,Otros,0.24067150895446124
2020-01-30,Otros,0.2457660773632573
2020-01-31,Otros,0.24400163465316788
2020-02-01,Otros,0.2533542496162376
2020-02-02,Otros,0.2579795199959653
2020-02-03,Otros,0.25803618230451636
2020-02-04,Otros,0.2610711956347278
2020-02-05,Otros,0.26744888869031525
2020-02-06,Otros,0.2749747149820001
2020-02-07,Otros,0.2864543577951891
2020-02-08,Otros,0.2876471879767
2020-02-09,Otros,0.28534933459465345
2020-02-10,Otros,0.3014581108266261
2020-02-11,Otros,0.31200981447504744
2020-02-12,Otros,0.3102173530435728
2020-02-13,Otros,0.32138113249410905
2020-02-14,Otros,0.34654441486627624
2020-02-15,Otros,0.3645525536806545
2020-02-16,Otros,0.37161159852619224
2020-02-17,Otros,0.38285624723996503
2020-02-18,Otros,0.39409474797796684
2020-02-19,Otros,0.4139984211440674
2020-02-20,Otros,0.4241339582479086
2020-02-21,Otros,0.43337490282390584
2020-02-22,Otros,0.4427843778880536
2020-02-23,Otros,0.4428981589323078
2020-02-24,Otros,0.4459176553983386
2020-02-25,Otros,0.45562468620688923
2020-02-26,Otros,0.46454944486219907
2020-02-27,Otros,0.4718059059711626
2020-02-28,Otros,0.4794323807455999
2020-02-29,Otros,0.48137579030012967
