Date,variant,scaled_imports
2019-12-21,Otros,0.0
2020-02-08,Otros,0.0005059392673237755
2020-02-24,Otros,0.001009107700062725
2020-03-03,Otros,0.0025132146449965537
2020-03-07,Otros,0.0030133921644198165
2020-03-08,Otros,0.00551087066737029
2020-03-09,Otros,0.009505472634424712
2020-03-11,Otros,0.010004627425598222
2020-03-13,Otros,0.010503384343078305
2020-03-15,Otros,0.011001743386864956
2020-03-17,Otros,0.02195688912891584
2020-03-19,Otros,0.026434662764916
2020-03-20,Otros,0.027428796255930078
2020-03-22,Otros,0.02891930100471173
2020-03-23,Otros,0.04927052257318214
2020-03-25,Otros,0.05869717171508268
2020-03-29,Otros,0.0596883717782647
2020-03-30,Otros,0.08441443366480794
2020-03-31,Otros,0.09924197984278282
2020-04-01,Otros,0.10220561019400781
2020-04-02,Otros,0.107635487883242
2020-04-03,Otros,0.11010204836864618
2020-04-04,Otros,0.11059504731833203
2020-04-05,Otros,0.11108773312062287
2020-04-06,Otros,0.13029026666156088
2020-04-07,Otros,0.1337346832140668
2020-04-08,Otros,0.15881121494825287
2020-04-09,Otros,0.16470722167433022
2020-04-10,Otros,0.1701079036314319
2020-04-11,Otros,0.19561953420072486
2020-04-12,Otros,0.2108171438745183
2020-04-13,Otros,0.21669573587272997
2020-04-14,Otros,0.2245280536277237
2020-04-15,Otros,0.2269735563046964
2020-04-16,Otros,0.23186036841571617
2020-04-17,Otros,0.232836892189335
2020-04-18,Otros,0.2382031603770203
2020-04-19,Otros,0.244539662473936
2020-04-20,Otros,0.2557407524943655
2020-04-21,Otros,0.2630395213389528
2020-04-22,Otros,0.2756781535494104
2020-04-23,Otros,0.28974075092473717
2020-04-24,Otros,0.30088081138750905
2020-04-25,Otros,0.31488554241177685
2020-04-26,Otros,0.32067954675726157
2020-04-28,Otros,0.32495365104412566
2020-04-29,Otros,0.32192434029169686
2020-04-30,Otros,0.326246086304666
2020-05-01,Otros,0.33441495135046906
2020-05-02,Otros,0.33824540354623706
2020-05-03,Otros,0.3301727988024981
2020-05-04,Otros,0.33049370489469904
2020-05-05,Otros,0.33716857053843013
2020-05-06,Otros,0.3371140937146386
2020-05-07,Otros,0.31963110917059934
2020-05-08,Otros,0.3106818630618458
2020-05-09,Otros,0.31064419612310806
2020-05-10,Otros,0.2897271749669431
2020-05-11,Otros,0.2763261096500856
2020-05-14,Otros,0.28143505083946946
2020-05-15,Otros,0.2764778499838836
2020-05-19,Otros,0.2758990897453403
2020-05-20,Otros,0.2805644610953902
2020-05-21,Otros,0.2805398910562263
2020-05-22,Otros,0.2660102452326123
2020-05-23,Otros,0.26396521402112005
2020-05-24,Otros,0.23935431707587737
2020-05-25,Otros,0.23578234933754433
2020-05-26,Otros,0.23084564818659697
2020-05-27,Otros,0.2201513978426227
2020-05-28,Otros,0.20541589362675733
2020-05-30,Otros,0.19999846941236057
2020-05-31,Otros,0.19262544409295548
2020-06-02,Otros,0.19338842474631124
2020-06-03,Otros,0.19032704353444715
2020-06-04,Otros,0.1929929066585522
2020-06-05,Otros,0.1889893554697931
2020-06-06,Otros,0.183106033009946
2020-06-10,Otros,0.17868674710694435
2020-06-11,Otros,0.17228321098641305
2020-06-12,Otros,0.16276954515453035
2020-06-13,Otros,0.14864623968658747
2020-06-14,Otros,0.13922320369631416
2020-06-16,Otros,0.12681428763882396
2020-06-17,Otros,0.12140073690289516
2020-06-18,Otros,0.12077484240660791
2020-06-19,Otros,0.12374831034611126
2020-06-20,Otros,0.11936371161874527
2020-06-21,Otros,0.1133058751406967
2020-06-23,Otros,0.11938409794037738
2020-06-24,Otros,0.11693235030143871
2020-06-25,Otros,0.11256296870292025
2020-06-26,Otros,0.10703298406813513
2020-06-27,Otros,0.10602326381344636
2020-06-28,Otros,0.10995202583878749
2020-06-29,Otros,0.13318038661716886
2020-06-30,Otros,0.1326486754739541
2020-07-01,Otros,0.14312500173411108
2020-07-02,Otros,0.14211701459708984
2020-07-03,Otros,0.13821273901177444
2020-07-04,Otros,0.13857039311205138
2020-07-05,Otros,0.13750959554198228
2020-07-06,Otros,0.13935245780934227
2020-07-07,Otros,0.14216572669631483
2020-07-08,Otros,0.13830950106520987
2020-07-09,Otros,0.1373166047291529
2020-07-11,Otros,0.13725561690701335
2020-07-12,Otros,0.13934216971474794
2020-07-14,Otros,0.1424702765797005
2020-07-20,Otros,0.12844340779603342
2020-07-21,Otros,0.13028000530186418
2020-07-22,Otros,0.13286620535333252
2020-07-23,Otros,0.13354308731232692
2020-07-25,Otros,0.13221724706688992
2020-07-28,Otros,0.13076395242228042
2020-07-29,Otros,0.1282177658689583
2020-07-30,Otros,0.12794421788249352
2020-07-31,Otros,0.12785175080559857
2020-08-01,Otros,0.12178668425389114
2020-08-02,Otros,0.12195952654647539
2020-08-05,Otros,0.1195419226243671
2020-08-06,Otros,0.11978959188160337
2020-08-07,Otros,0.11791340557486385
2020-08-08,Otros,0.11583817260622475
2020-08-09,Otros,0.11631401893144633
2020-08-11,Otros,0.11286173660652904
2020-08-12,Otros,0.11157702795978709
2020-08-13,Otros,0.1121285673777437
2020-08-14,Otros,0.11049919594170561
2020-08-15,Otros,0.10074081963824333
2020-08-18,Otros,0.10320670375323863
2020-08-19,Otros,0.10340633679014981
2020-08-20,Otros,0.10157935203443387
2020-08-21,Otros,0.1014626382693237
2020-08-22,Otros,0.0949727972856898
2020-08-23,Otros,0.08101814474089909
2020-08-29,Otros,0.09057177356474913
2020-09-01,Otros,0.08291301885881931
2020-09-02,Otros,0.08530609780993328
2020-09-03,Otros,0.083647863568692
2020-09-04,Otros,0.08309416685925736
2020-09-05,Otros,0.08254153688544094
2020-09-09,Otros,0.0758124154998054
2020-09-10,Otros,0.07279416319074535
2020-09-12,Otros,0.07249930998921467
2020-09-16,Otros,0.07619599930351958
2020-09-17,Otros,0.07603885938443104
2020-09-18,Otros,0.07187353173674328
2020-09-19,Otros,0.06852446531350344
2020-09-20,Otros,0.0703825156992244
2020-09-26,Otros,0.06856088363150328
2020-09-29,Otros,0.06663947172544887
2020-10-01,Otros,0.06637810318272923
2020-10-02,Otros,0.06471006320484296
2020-10-03,Otros,0.0647630348083465
2020-10-04,Otros,0.06492986297021187
2020-10-06,Otros,0.06425760510387887
2020-10-07,Otros,0.06635326536230164
2020-10-08,Otros,0.06746342946872108
2020-10-10,Otros,0.06740175652448771
2020-10-11,Otros,0.06709012025618058
2020-10-16,Otros,0.06678952869199441
2020-10-18,Otros,0.06663479383672934
2020-10-19,Otros,0.06598347434967783
2020-10-20,Otros,0.06499777933627542
2020-10-21,Otros,0.06894528269954306
2020-10-22,Otros,0.06647478037908344
2020-10-23,Otros,0.06658269890549927
2020-10-25,Otros,0.06632910547012537
2020-10-26,Otros,0.06639989621428788
2020-10-27,Otros,0.06851355563086421
2020-10-28,Otros,0.06806291049530551
2020-10-30,Otros,0.0686390380451723
2020-10-31,Otros,0.06850576645437736
2020-11-02,Otros,0.06837427613042235
2020-11-05,Otros,0.05914624065695723
2020-11-08,Otros,0.04951652224191079
2020-11-09,Otros,0.043575405126407875
2020-11-10,Otros,0.040934708775893176
2020-11-12,Otros,0.03876554066086928
2020-11-13,Otros,0.03882808193468219
2020-11-14,Otros,0.03872286745567737
2020-11-16,Otros,0.03861948497300655
2020-11-17,Otros,0.03885996157724807
2020-11-18,Otros,0.0411846673150448
2020-11-20,Otros,0.037248503420589746
2020-11-21,Otros,0.03716715557406066
2020-11-23,Otros,0.03708762301564548
2020-11-24,Otros,0.037009478133534016
2020-11-25,Otros,0.03468971989931425
2020-11-26,Otros,0.038802611370397165
2020-11-27,Otros,0.03882082404869395
2020-11-28,Otros,0.038597930552985486
2020-11-29,Otros,0.038545830965839814
2020-12-01,Otros,0.03941695471323253
2020-12-02,Otros,0.04137381853331493
2020-12-03,Otros,0.041438211940588124
2020-12-04,Otros,0.039141714207941956
2020-12-05,Otros,0.03795207381886867
2020-12-06,Otros,0.03726318285762784
2020-12-08,Otros,0.037658435621465494
2020-12-09,Otros,0.04087618229299734
2020-12-10,Otros,0.04896984848135702
2020-12-11,Otros,0.05030813137478658
2020-12-12,Otros,0.051021842626200235
2020-12-13,Otros,0.045306436783868816
2020-12-14,Otros,0.0452764620898075
2020-12-15,Otros,0.044486494876940626
2020-12-16,Otros,0.052427878270137555
2020-12-17,Otros,0.05654846514626922
2020-12-18,Otros,0.05183898516581451
2020-12-19,Otros,0.05270793977407096
2020-12-20,Otros,0.05271248141584652
2020-12-21,Otros,0.05283208011414833
2020-12-22,Otros,0.052803550228682
2020-12-23,Otros,0.05432650498918148
2020-12-24,Otros,0.06515749372342805
2020-12-25,Otros,0.06533695498571354
2020-12-26,Otros,0.06717041089399044
2020-12-27,Otros,0.08644949768020341
2020-12-28,Otros,0.08653386504313686
2020-12-29,Otros,0.08650489495575005
2020-12-30,Otros,0.0910623534050892
2020-12-31,Otros,0.0933152019024022
2021-01-01,Otros,0.09169844943904105
2021-01-02,Otros,0.09302146869866655
2021-01-03,Otros,0.09648073383459309
2021-01-04,Otros,0.09684737161810349
2021-01-05,Otros,0.09707822438533158
2021-01-06,Otros,0.09727152221166734
2021-01-07,Otros,0.10314198074327223
2021-01-08,Otros,0.10531948484405543
2021-01-09,Otros,0.10567855077993911
