Date,variant,scaled_imports
2019-12-20,Otros,0.0
2020-01-02,Otros,0.0037472863121210537
2020-01-12,Otros,0.004371684519564726
2020-01-25,Otros,0.008741445253416046
2020-03-02,Otros,0.00936544852164372
2020-03-08,Otros,0.009988206436927206
2020-03-09,Otros,0.012477957029975352
2020-03-13,Otros,0.01434510984125074
2020-03-14,Otros,0.019322187993377385
2020-03-15,Otros,0.019944260387040894
2020-03-17,Otros,0.04731270119273288
2020-03-18,Otros,0.05601894683031106
2020-03-19,Otros,0.05788435203182514
2020-03-20,Otros,0.05912780959038036
2020-03-21,Otros,0.06223608871396634
2020-03-22,Otros,0.06285767158412313
2020-03-24,Otros,0.09020410787036323
2020-03-25,Otros,0.1001457323726874
2020-03-27,Otros,0.1044945950849694
2020-03-29,Otros,0.10635788081238899
2020-03-30,Otros,0.17341771419710503
2020-03-31,Otros,0.1771427479184118
2020-04-01,Otros,0.20817968585406518
2020-04-02,Otros,0.2094209629818152
2020-04-03,Otros,0.21438526993411078
2020-04-04,Otros,0.21996921350190082
2020-04-05,Otros,0.22183022743998335
2020-04-06,Otros,0.22245046522450612
2020-04-07,Otros,0.2230706028141908
2020-04-08,Otros,0.2925128246601071
2020-04-09,Otros,0.3185487122777862
2020-04-10,Otros,0.33838181097732106
2020-04-11,Otros,0.3501554760464496
2020-04-12,Otros,0.40653441965024734
2020-04-13,Otros,0.4108704372035008
2020-04-14,Otros,0.44617129685740414
2020-04-15,Otros,0.4653657088232287
2020-04-16,Otros,0.47031799547782066
2020-04-17,Otros,0.475888069234768
2020-04-18,Otros,0.48640696095333896
2020-04-19,Otros,0.4895000588966779
2020-04-20,Otros,0.5234801038824494
2020-04-21,Otros,0.5494444156839096
2020-04-22,Otros,0.5852562291179948
2020-04-23,Otros,0.5969925065500448
2020-04-24,Otros,0.6019303986879121
2020-04-25,Otros,0.6087059377468255
2020-04-26,Otros,0.6191892238893343
2020-04-27,Otros,0.6154468615743696
2020-04-28,Otros,0.6179107586280699
2020-04-29,Otros,0.6022653021204722
2020-04-30,Otros,0.5966430787713695
2020-05-01,Otros,0.5997105515043051
2020-05-02,Otros,0.6021655841012542
2020-05-03,Otros,0.6002897455977253
