Date,variant,scaled_imports
2019-10-07,Otros,0.0
2019-10-09,Otros,8.383233530229479e-05
2019-10-11,Otros,0.0002514970058990585
2019-10-13,Otros,0.0005029940117824652
2019-10-16,Otros,0.0006706586823635772
2019-10-17,Otros,0.000922155688211631
2019-10-22,Otros,0.0012574850293305398
2019-10-23,Otros,0.0013413173645939612
2019-10-25,Otros,0.0015928143703707977
2019-10-26,Otros,0.001760479040870785
2019-10-31,Otros,0.002095808381852855
2019-11-01,Otros,0.0022634730522852926
2019-11-02,Otros,0.00318562873958909
2019-11-03,Otros,0.0033532934099943968
2019-11-04,Otros,0.003437125745190268
2019-11-06,Otros,0.003604790415568446
2019-11-07,Otros,0.00419161676174801
2019-11-10,Otros,0.004778443107855544
2019-11-14,Otros,0.004946107778110244
2019-11-18,Otros,0.00511377244825058
2019-11-19,Otros,0.005197604783258226
2019-11-20,Otros,0.005281437118242102
2019-11-22,Otros,0.005868263462962826
2019-11-23,Otros,0.0059520957978753865
2019-11-24,Otros,0.006287425137430541
2019-11-26,Otros,0.007125748486080712
2019-11-27,Otros,0.007209580820885759
2019-11-29,Otros,0.00729341315565461
2019-11-30,Otros,0.007377245490351066
2019-12-01,Otros,0.007880239498312623
2019-12-02,Otros,0.008131736502184808
2019-12-04,Otros,0.008550898175124132
2019-12-06,Otros,0.008970059847511608
2019-12-07,Otros,0.009053892181878735
2019-12-08,Otros,0.009221556850502622
2019-12-09,Otros,0.00972455085604317
2019-12-10,Otros,0.009808383190244744
2019-12-12,Otros,0.009976047858479426
2019-12-14,Otros,0.01014371252637718
2019-12-18,Otros,0.010395209527718422
2019-12-19,Otros,0.010562874194427432
2019-12-20,Otros,0.01073053885880249
2019-12-25,Otros,0.010898203520593973
2019-12-26,Otros,0.010730538847027585
2019-12-30,Otros,0.010814371172806703
2019-12-31,Otros,0.011065868154952549
2020-01-01,Otros,0.011317365131048255
2020-01-05,Otros,0.011485029787971836
2020-01-06,Otros,0.011988023747896334
2020-01-07,Otros,0.011988023735837773
2020-01-08,Otros,0.011736526723613836
2020-01-09,Otros,0.011904191366363628
2020-01-10,Otros,0.01106586800689281
2020-01-11,Otros,0.012658682211265924
2020-01-12,Otros,0.013999999433503047
2020-01-13,Otros,0.01576047827136551
2020-01-14,Otros,0.01668263379287396
2020-01-15,Otros,0.01643113674785659
