Date,variant,scaled_imports
2019-10-14,Otros,0.0
2019-10-24,Otros,0.00015416450251739088
2019-10-30,Otros,0.0003083240076649955
2019-11-01,Otros,0.00046248000914519624
2019-11-02,Otros,0.0006166347227209797
2019-11-03,Otros,0.0007707887923445544
2019-11-04,Otros,0.001233249069358653
2019-11-11,Otros,0.0013874018510778104
2019-11-16,Otros,0.001541549392712973
2019-11-20,Otros,0.001695692583304895
2019-11-21,Otros,0.0024663897182928057
2019-11-25,Otros,0.0027746665491109263
2019-11-26,Otros,0.0029288009181658984
2019-12-02,Otros,0.0030829341112871165
2019-12-05,Otros,0.0032370602488058127
2019-12-08,Otros,0.003853548395124061
2019-12-12,Otros,0.00400766633076449
2019-12-17,Otros,0.0041617781322026565
2019-12-18,Otros,0.005086399719365149
2019-12-19,Otros,0.005240501469944547
2019-12-21,Otros,0.005394601373242925
2019-12-23,Otros,0.005548697581979268
2019-12-27,Otros,0.005702790096153573
2020-01-04,Otros,0.005856874020315183
2020-01-06,Otros,0.006010939018818397
2020-01-09,Otros,0.006164999024062059
2020-01-10,Otros,0.006473101618269322
2020-01-11,Otros,0.0067811984070498986
2020-01-12,Otros,0.008167607832142404
2020-01-13,Otros,0.008321650421106006
2020-01-14,Otros,0.00893780916610704
2020-01-15,Otros,0.00924588178823659
2020-01-16,Otros,0.00939991472411588
2020-01-17,Otros,0.009862003406197304
2020-01-18,Otros,0.010324081962722277
2020-01-19,Otros,0.010478104773045118
2020-01-23,Otros,0.010632124208182474
2020-01-24,Otros,0.010940132777350977
2020-01-25,Otros,0.011248133496274397
2020-01-27,Otros,0.013558080011361932
2020-01-28,Otros,0.013866057179550105
2020-01-29,Otros,0.014019860714066442
2020-01-30,Otros,0.014019680661858477
2020-01-31,Otros,0.014173474435103112
2020-02-01,Otros,0.015097111974023684
2020-02-02,Otros,0.017252444247519667
2020-02-03,Otros,0.017867712304920798
2020-02-04,Otros,0.018021472773308688
2020-02-05,Otros,0.019868692301383918
2020-02-06,Otros,0.02125400912134967
2020-02-07,Otros,0.021099074742589315
2020-02-08,Otros,0.021252604042945232
2020-02-09,Otros,0.02171418993412679
2020-02-10,Otros,0.022945379518547866
2020-02-11,Otros,0.026793158848624963
2020-02-12,Otros,0.02710015025202623
2020-02-13,Otros,0.028023381844968373
2020-02-14,Otros,0.02940827897090026
2020-02-15,Otros,0.029407025643511053
2020-02-16,Otros,0.03109958621918075
2020-02-17,Otros,0.03263819210442134
2020-02-18,Otros,0.03663875225990677
2020-02-19,Otros,0.0391004320946122
2020-02-20,Otros,0.0404849657880483
2020-02-21,Otros,0.044177264835063484
2020-02-22,Otros,0.04525398372487342
2020-02-23,Otros,0.04633044258815013
2020-02-24,Otros,0.04879133911543487
2020-02-25,Otros,0.04955849035924666
2020-02-26,Otros,0.051096438861716845
2020-02-27,Otros,0.05540216753535452
2020-02-28,Otros,0.05709350260553807
2020-02-29,Otros,0.05924635269366368
2020-03-01,Otros,0.06139858880681467
2020-03-02,Otros,0.0632431415708126
2020-03-03,Otros,0.07062370329184396
2020-03-04,Otros,0.07246852804763408
2020-03-05,Otros,0.07446673137336246
2020-03-06,Otros,0.08138440132602938
2020-03-07,Otros,0.08245646834842589
2020-03-08,Otros,0.08645259804383383
2020-03-09,Otros,0.09060217118457864
2020-03-10,Otros,0.09382955940657602
2020-03-11,Otros,0.09567322908219308
2020-03-12,Otros,0.10243289633184682
2020-03-13,Otros,0.1027357022290312
2020-03-14,Otros,0.10626755856501212
2020-03-15,Otros,0.11179801833491562
2020-03-16,Otros,0.1137910304378938
2020-03-17,Otros,0.11501670416708623
2020-03-18,Otros,0.1179338604814289
2020-03-19,Otros,0.12177262511048616
2020-03-20,Otros,0.12392131692774046
2020-03-21,Otros,0.1271429466892055
2020-03-22,Otros,0.1272869376755867
2020-03-23,Otros,0.12943422525390227
2020-03-24,Otros,0.13265557550932328
2020-03-25,Otros,0.1349542998777626
2020-03-26,Otros,0.1407846531586613
2020-03-27,Otros,0.14338885314925004
2020-03-28,Otros,0.14445846966920667
2020-03-29,Otros,0.1507381882262435
2020-03-30,Otros,0.15257191573475
2020-03-31,Otros,0.15425502086849535
2020-04-01,Otros,0.15547075687527095
2020-04-02,Otros,0.16037512091828524
2020-04-03,Otros,0.16604512753940207
2020-04-04,Otros,0.17324334977980485
2020-04-05,Otros,0.17875595810899436
2020-04-06,Otros,0.18319616630283805
2020-04-07,Otros,0.1810334374016353
2020-04-08,Otros,0.18439830126017467
2020-04-09,Otros,0.18806790376172022
2020-04-10,Otros,0.19771130182687088
2020-04-11,Otros,0.21103105550273127
2020-04-12,Otros,0.20548778718211347
2020-04-13,Otros,0.2103809849155271
2020-04-14,Otros,0.2157315132385557
2020-04-15,Otros,0.21263978956213425
2020-04-16,Otros,0.22395379121632336
2020-04-17,Otros,0.2364860462236975
2020-04-18,Otros,0.2422816610256093
2020-04-19,Otros,0.24394950859027018
2020-04-20,Otros,0.24776414291481622
2020-04-21,Otros,0.24482125012093736
2020-04-22,Otros,0.24756132248214474
2020-04-23,Otros,0.25717089805529525
2020-04-24,Otros,0.26019861902245756
2020-04-25,Otros,0.27301588994686354
2020-04-26,Otros,0.28048853549694974
2020-04-27,Otros,0.2908578838267237
2020-04-28,Otros,0.29220875457904416
2020-04-29,Otros,0.2995228840398114
2020-04-30,Otros,0.30224402848365794
2020-05-01,Otros,0.312292926579785
2020-05-02,Otros,0.3255499006126573
2020-05-03,Otros,0.33269314263651945
2020-05-04,Otros,0.3442602057196929
2020-05-05,Otros,0.35519488903358815
2020-05-06,Otros,0.35684171894447814
2020-05-07,Otros,0.3784631346584026
2020-05-08,Otros,0.3757988351360837
2020-05-09,Otros,0.3838387943544839
2020-05-10,Otros,0.39477785921686553
2020-05-11,Otros,0.4026546793509378
2020-05-12,Otros,0.40138925312886253
2020-05-13,Otros,0.4171534813214041
2020-05-14,Otros,0.4353195801360888
2020-05-15,Otros,0.43799067802378044
2020-05-16,Otros,0.44447159795564783
2020-05-17,Otros,0.45948613792427656
2020-05-18,Otros,0.46232223152790464
2020-05-19,Otros,0.4618107359049239
2020-05-20,Otros,0.465333970054412
2020-05-21,Otros,0.46851524381887044
2020-05-22,Otros,0.47501405196993135
2020-05-23,Otros,0.4940360442681253
2020-05-24,Otros,0.4994064770626126
2020-05-25,Otros,0.505265817908398
2020-05-26,Otros,0.4979858619840643
2020-05-27,Otros,0.48689766407527246
2020-05-28,Otros,0.48314554036936674
2020-05-29,Otros,0.48278061489442775
2020-05-30,Otros,0.48859434589322404
2020-05-31,Otros,0.49079418338399167
2020-06-01,Otros,0.4932867517000253
2020-06-02,Otros,0.48751146291734393
2020-06-03,Otros,0.49085068152440303
2020-06-04,Otros,0.48096581833698643
2020-06-05,Otros,0.47855309143623337
2020-06-06,Otros,0.4723202667303343
2020-06-07,Otros,0.47914212181486426
2020-06-08,Otros,0.4825797923800091
2020-06-09,Otros,0.48365615227318504
2020-06-10,Otros,0.4766591156718041
2020-06-11,Otros,0.4679725512112635
2020-06-12,Otros,0.463117440100054
2020-06-13,Otros,0.46132391422824337
2020-06-14,Otros,0.45648804637823354
2020-06-15,Otros,0.4590510190278801
2020-06-16,Otros,0.4366068226583015
2020-06-17,Otros,0.4626679077956123
2020-06-18,Otros,0.4579200208563458
2020-06-19,Otros,0.4498566230669093
2020-06-20,Otros,0.4545960171447591
2020-06-21,Otros,0.45699778775161887
2020-06-22,Otros,0.4407014695616391
2020-06-23,Otros,0.41434509810188763
2020-06-24,Otros,0.4301819650387194
2020-06-25,Otros,0.42436186585713936
2020-06-26,Otros,0.41322441794264586
2020-06-27,Otros,0.4098839667893614
2020-06-28,Otros,0.4142725333941782
2020-06-29,Otros,0.40363188267071937
2020-06-30,Otros,0.3890774735363174
2020-07-01,Otros,0.3947889509691521
2020-07-02,Otros,0.37720562358930054
2020-07-03,Otros,0.3743912571898482
2020-07-04,Otros,0.37473853168402305
2020-07-05,Otros,0.37488255527074593
2020-07-06,Otros,0.3775519715857367
2020-07-07,Otros,0.3745279436352145
2020-07-08,Otros,0.3816971397691251
2020-07-09,Otros,0.3765519296685586
2020-07-10,Otros,0.3792436610113764
2020-07-11,Otros,0.3772860527342508
2020-07-12,Otros,0.3760058217662279
2020-07-13,Otros,0.37037631661884324
2020-07-14,Otros,0.36644479880581476
2020-07-15,Otros,0.3691452138537224
2020-07-16,Otros,0.3753761138116278
2020-07-17,Otros,0.36983359359105117
2020-07-18,Otros,0.36562658912379326
2020-07-19,Otros,0.3605977990937218
2020-07-20,Otros,0.36419982783106186
2020-07-21,Otros,0.361174069234128
2020-07-22,Otros,0.3681074853572938
2020-07-23,Otros,0.36144155590096927
2020-07-24,Otros,0.3595249615782661
2020-07-25,Otros,0.3578998735574971
2020-07-26,Otros,0.3593972149188595
2020-07-27,Otros,0.33200496760894777
2020-07-28,Otros,0.33040683988453085
2020-07-29,Otros,0.3418489434112218
2020-07-30,Otros,0.34272168167456385
2020-07-31,Otros,0.35338567265660825
2020-08-01,Otros,0.36042722168740565
2020-08-02,Otros,0.37429801976085175
2020-08-03,Otros,0.35877872223739576
2020-08-04,Otros,0.35795403112113816
2020-08-05,Otros,0.35699420783473546
2020-08-06,Otros,0.36619306044771927
2020-08-07,Otros,0.36980889093415276
2020-08-08,Otros,0.38236914143357675
2020-08-09,Otros,0.4011725091598393
2020-08-10,Otros,0.3977995122979863
2020-08-11,Otros,0.3952419620517386
2020-08-12,Otros,0.3967717952805567
2020-08-13,Otros,0.4001453332642443
2020-08-14,Otros,0.4050916660924756
2020-08-15,Otros,0.40408876047794606
2020-08-16,Otros,0.4101130840786684
2020-08-17,Otros,0.4075867851895147
2020-08-18,Otros,0.40639514114268166
2020-08-19,Otros,0.4050996584286803
2020-08-20,Otros,0.40680103240800203
2020-08-21,Otros,0.407185506903525
2020-08-22,Otros,0.4093281229680206
2020-08-23,Otros,0.4159676251302282
2020-08-24,Otros,0.4113113809290066
2020-08-25,Otros,0.40146130498209726
2020-08-26,Otros,0.4028256235048807
2020-08-27,Otros,0.40070692629311194
2020-08-28,Otros,0.40295940750024295
2020-08-29,Otros,0.3977578103569149
2020-08-30,Otros,0.4011467243625295
2020-08-31,Otros,0.39085713651388976
2020-09-01,Otros,0.38586265667550945
2020-09-02,Otros,0.37800930099155716
2020-09-03,Otros,0.3750627206206024
2020-09-04,Otros,0.3747897419195866
2020-09-05,Otros,0.3723975861557948
2020-09-06,Otros,0.36927337020693823
2020-09-07,Otros,0.35351366282904506
2020-09-08,Otros,0.3358478100632406
2020-09-09,Otros,0.3212144812787049
2020-09-10,Otros,0.3106067741074759
2020-09-11,Otros,0.2995334636097307
2020-09-12,Otros,0.2926704115325702
2020-09-13,Otros,0.2889650084361124
2020-09-14,Otros,0.2862896226342758
2020-09-15,Otros,0.2740430854885015
2020-09-16,Otros,0.26301093357032446
2020-09-17,Otros,0.24752234356394878
2020-09-18,Otros,0.2270831452209095
2020-09-19,Otros,0.21843983744490358
2020-09-20,Otros,0.21545920386402015
2020-09-21,Otros,0.20721148479171397
2020-09-22,Otros,0.19523405001035513
2020-09-23,Otros,0.18424843269245497
2020-09-24,Otros,0.1787454680895124
2020-09-25,Otros,0.1714407539307328
2020-09-26,Otros,0.16429323543523638
2020-09-27,Otros,0.1605213000573502
2020-09-28,Otros,0.15290846550686418
2020-09-29,Otros,0.14657771351806864
2020-09-30,Otros,0.1415207483400651
2020-10-01,Otros,0.13394066622510648
2020-10-02,Otros,0.12627800731445632
2020-10-03,Otros,0.12208203600960806
2020-10-04,Otros,0.12060795884720096
2020-10-05,Otros,0.11413396591154076
2020-10-06,Otros,0.10784448975685214
2020-10-07,Otros,0.10408542034931237
