Date,variant,scaled_imports
2019-10-14,Otros,0.0
2019-10-16,Otros,9.433962259532777e-05
2019-10-20,Otros,0.00018867924518394322
2019-10-21,Otros,0.0002830188677591339
2019-10-23,Otros,0.0003773584903309685
2019-10-24,Otros,0.0010377358482626692
2019-10-31,Otros,0.0015094339610456195
2019-11-01,Otros,0.001603773583558774
2019-11-02,Otros,0.0016981132060642252
2019-11-03,Otros,0.001886792451059721
2019-11-08,Otros,0.003018867920940257
2019-11-12,Otros,0.003113207543375831
2019-11-16,Otros,0.003301886788141291
2019-11-17,Otros,0.003962264144322901
2019-11-20,Otros,0.004999999989555698
2019-11-24,Otros,0.005188679233999807
2019-11-25,Otros,0.005566037722455476
2019-11-27,Otros,0.005849056588716124
2019-12-01,Otros,0.006603773564752247
2019-12-02,Otros,0.006698113186592027
2019-12-08,Otros,0.0067924528083906244
2019-12-09,Otros,0.0070754716726557495
2019-12-10,Otros,0.007169811294014643
2019-12-11,Otros,0.0072641509152776155
2019-12-12,Otros,0.007358490536444664
2019-12-13,Otros,0.007452830157515792
2019-12-15,Otros,0.007547169778490998
2019-12-16,Otros,0.008584905607107965
2019-12-17,Otros,0.008962264089857721
2019-12-18,Otros,0.009339622572020862
2019-12-19,Otros,0.009905660294385655
2019-12-20,Otros,0.011320754598097846
2019-12-21,Otros,0.012547169659408585
2019-12-22,Otros,0.015754716737850474
2019-12-23,Otros,0.019905660009381355
2019-12-24,Otros,0.024245282513781233
2019-12-25,Otros,0.02745282957461851
2019-12-26,Otros,0.030849055866247407
2019-12-27,Otros,0.0331132067219459
2019-12-28,Otros,0.037641508422568005
2019-12-29,Otros,0.039528300793337696
2019-12-30,Otros,0.04047169697219645
2019-12-31,Otros,0.04066037620387642
2020-01-01,Otros,0.04254716855395752
2020-01-02,Otros,0.044339621279416576
2020-01-03,Otros,0.046132073964981216
2020-01-04,Otros,0.046037734319052497
2020-01-05,Otros,0.046415092778387165
2020-01-06,Otros,0.04924528125267443
2020-01-07,Otros,0.04971697931744999
2020-01-08,Otros,0.04971697922941553
2020-01-09,Otros,0.050377356523988774
2020-01-10,Otros,0.0531132053162726
2020-01-11,Otros,0.055377355980780404
2020-01-12,Otros,0.05537735587901938
2020-01-13,Otros,0.06273584563578728
2020-01-14,Otros,0.0631132040432309
2020-01-15,Otros,0.06650943001286887
2020-01-16,Otros,0.06783018446489272
2020-01-17,Otros,0.07141508961573062
2020-01-18,Otros,0.07330188177758362
2020-01-19,Otros,0.07877357899734062
2020-01-20,Otros,0.08358489894644347
2020-01-21,Otros,0.08669810593984764
2020-01-22,Otros,0.08886791684030192
2020-01-23,Otros,0.09141508612622921
2020-01-24,Otros,0.09452829299281039
2020-01-25,Otros,0.09471697198147049
2020-01-26,Otros,0.10405659230725121
2020-01-27,Otros,0.11188677892387544
2020-01-28,Otros,0.11509432510512875
2020-01-29,Otros,0.11698111664995153
2020-01-30,Otros,0.11754715386997444
2020-01-31,Otros,0.11584904026091461
2020-02-01,Otros,0.11518866181636282
2020-02-02,Otros,0.11556601871197938
2020-02-03,Otros,0.11801884681608037
2020-02-04,Otros,0.12311318309923662
2020-02-05,Otros,0.12613204879125306
2020-02-06,Otros,0.13056600702477153
2020-02-07,Otros,0.132547137241262
2020-02-08,Otros,0.13943392551669917
2020-02-09,Otros,0.14103769805020774
2020-02-10,Otros,0.15056599318247207
2020-02-11,Otros,0.1585848549997038
2020-02-12,Otros,0.15622636451512875
2020-02-13,Otros,0.16424522638666328
2020-02-14,Otros,0.17754710257656914
2020-02-15,Otros,0.18330181264269785
2020-02-16,Otros,0.1929244452683286
2020-02-17,Otros,0.204056509583951
2020-02-18,Otros,0.20349047173009616
2020-02-19,Otros,0.2199998857486478
2020-02-20,Otros,0.22349044491840153
2020-02-21,Otros,0.23528288259902422
2020-02-22,Otros,0.23547155287956817
2020-02-23,Otros,0.2563205806594552
2020-02-24,Otros,0.26754697514331793
2020-02-25,Otros,0.2658488616445794
2020-02-26,Otros,0.28132052957827824
2020-02-27,Otros,0.28924504115653704
2020-02-28,Otros,0.3020751966672093
2020-02-29,Otros,0.32594306594566214
2020-03-01,Otros,0.331320407277042
2020-03-02,Otros,0.33113172393180057
2020-03-03,Otros,0.332169451868077
2020-03-04,Otros,0.36094295839615903
2020-03-05,Otros,0.37273537699982184
2020-03-06,Otros,0.3988673533969447
2020-03-07,Otros,0.4055654238590822
2020-03-08,Otros,0.41971631117005165
2020-03-09,Otros,0.4445275383220402
2020-03-10,Otros,0.4486784612199695
2020-03-11,Otros,0.45094259825213506
2020-03-12,Otros,0.48867827978336764
2020-03-13,Otros,0.5134894732687888
2020-03-14,Otros,0.5589609360896067
2020-03-15,Otros,0.5976399527420836
2020-03-16,Otros,0.6162247367000397
2020-03-17,Otros,0.6150926225981318
2020-03-18,Otros,0.635941535329772
2020-03-19,Otros,0.6770733046651914
2020-03-20,Otros,0.7303748197850491
2020-03-21,Otros,0.7602801896112369
2020-03-22,Otros,0.7822610852898709
2020-03-23,Otros,0.8156570426475596
2020-03-24,Otros,0.813675862357767
2020-03-25,Otros,0.8453735712494801
2020-03-26,Otros,0.8853731019025511
2020-03-27,Otros,0.9060331648249766
2020-03-28,Otros,0.9144291728920986
2020-03-29,Otros,0.9638625510217558
2020-03-30,Otros,0.9721641130542613
2020-03-31,Otros,0.9707489603634306
2020-04-01,Otros,1.0039558723736453
2020-04-02,Otros,1.027728989508354
2020-04-03,Otros,1.0704638262383643
2020-04-04,Otros,1.110651578300842
2020-04-05,Otros,1.140462349005585
2020-04-06,Otros,1.1416884021836826
2020-04-07,Otros,1.1414052050438899
2020-04-08,Otros,1.1628194578358397
2020-04-09,Otros,1.158479317392509
2020-04-10,Otros,1.1751768141689143
2020-04-11,Otros,1.1903650373690788
2020-04-12,Otros,1.219798071849601
2020-04-13,Otros,1.2065900429879979
2020-04-14,Otros,1.1987597255507996
2020-04-15,Otros,1.1784762797030872
2020-04-16,Otros,1.2177196351658806
2020-04-17,Otros,1.261396540968915
2020-04-18,Otros,1.2760175085191514
2020-04-19,Otros,1.2997898110381592
2020-04-20,Otros,1.3162039842201656
2020-04-21,Otros,1.3010142025426494
2020-04-22,Otros,1.2923339880413196
2020-04-23,Otros,1.2623330309448832
2020-04-24,Otros,1.2427089581233963
2020-04-25,Otros,1.24827322908961
2020-04-26,Otros,1.2715730388523343
2020-04-27,Otros,1.2743070585578087
2020-04-28,Otros,1.2309107134353796
2020-04-29,Otros,1.186004584662527
2020-04-30,Otros,1.1577961753523285
2020-05-01,Otros,1.1468510574418882
2020-05-02,Otros,1.1353396991758409
2020-05-03,Otros,1.1391122605848922
2020-05-04,Otros,1.1069413773421628
2020-05-05,Otros,1.0657145609566092
2020-05-06,Otros,1.0426006814999218
2020-05-07,Otros,1.0359952196194855
2020-05-08,Otros,1.011558169839946
2020-05-09,Otros,1.0114598878285845
2020-05-10,Otros,1.0308898977113183
2020-05-11,Otros,1.006169862063932
2020-05-12,Otros,0.980791858313423
2020-05-13,Otros,0.9407880891552467
2020-05-14,Otros,0.9051245367533947
2020-05-15,Otros,0.905401198249738
2020-05-16,Otros,0.8951161368876083
2020-05-17,Otros,0.8953025020094336
2020-05-18,Otros,0.8711481502344924
2020-05-19,Otros,0.8518076504199341
2020-05-20,Otros,0.8408604793212581
2020-05-21,Otros,0.8350081150496559
2020-05-22,Otros,0.8137784431286221
2020-05-23,Otros,0.8085852250312185
2020-05-24,Otros,0.8247089775425044
2020-05-25,Otros,0.8330013523080757
2020-05-26,Otros,0.7877163746260454
2020-05-27,Otros,0.739316223903357
2020-05-28,Otros,0.7101600683136915
2020-05-29,Otros,0.690344611462484
2020-05-30,Otros,0.6817538600020665
2020-05-31,Otros,0.6768363755302793
2020-06-01,Otros,0.6672074793534767
2020-06-02,Otros,0.6510731472664023
2020-06-03,Otros,0.6344628819047944
2020-06-04,Otros,0.6185105814504497
2020-06-05,Otros,0.5998228068110896
2020-06-06,Otros,0.5863215083076858
2020-06-07,Otros,0.591217400296884
2020-06-08,Otros,0.5913962385816917
2020-06-09,Otros,0.5847865250452987
2020-06-10,Otros,0.5715719629260871
2020-06-11,Otros,0.560334336626269
2020-06-12,Otros,0.5613581960091313
2020-06-13,Otros,0.561623442105884
2020-06-14,Otros,0.5799816851218381
2020-06-15,Otros,0.5832668777459602
2020-06-16,Otros,0.5722260040396302
2020-06-17,Otros,0.559659648486194
2020-06-18,Otros,0.5463342078587391
2020-06-19,Otros,0.5361199878579191
2020-06-20,Otros,0.5253456417949336
2020-06-21,Otros,0.5341795618601637
2020-06-22,Otros,0.5202905277776612
2020-06-23,Otros,0.5050008037991002
2020-06-24,Otros,0.4882708087803521
2020-06-25,Otros,0.48673785060606406
2020-06-26,Otros,0.48558023827005214
2020-06-27,Otros,0.4815813793687175
2020-06-28,Otros,0.48992986222544144
2020-06-29,Otros,0.4853681547733834
2020-06-30,Otros,0.4775271732833368
2020-07-01,Otros,0.4770096228217291
2020-07-02,Otros,0.4673734324430589
2020-07-03,Otros,0.4531949190304601
2020-07-04,Otros,0.4381575047463897
2020-07-05,Otros,0.4375482961934088
2020-07-06,Otros,0.44225789619581124
2020-07-07,Otros,0.43749186462873585
2020-07-08,Otros,0.4446444005810723
2020-07-09,Otros,0.4485932062872991
2020-07-10,Otros,0.44348022011412247
2020-07-11,Otros,0.444142671289845
2020-07-12,Otros,0.4570996858810619
2020-07-13,Otros,0.46167898110568184
2020-07-14,Otros,0.4565130544012398
2020-07-15,Otros,0.4563919480133572
2020-07-16,Otros,0.4536346675263416
2020-07-17,Otros,0.45463518827503835
2020-07-18,Otros,0.46102960772188
2020-07-19,Otros,0.45806194002375766
2020-07-20,Otros,0.45870317469762484
2020-07-21,Otros,0.45028452313959505
2020-07-22,Otros,0.4554978980987225
2020-07-23,Otros,0.460747293532823
2020-07-24,Otros,0.45789549572693766
2020-07-25,Otros,0.4614827958363932
2020-07-26,Otros,0.461886033025206
2020-07-27,Otros,0.45581655864693194
2020-07-28,Otros,0.4468483860514869
2020-07-29,Otros,0.44679514520143776
2020-07-30,Otros,0.45938532842243085
2020-07-31,Otros,0.4638460500473203
2020-08-01,Otros,0.4741624077715399
2020-08-02,Otros,0.48892059485469846
2020-08-03,Otros,0.48858178287890086
2020-08-04,Otros,0.4851167157335208
2020-08-05,Otros,0.48199914032455893
2020-08-06,Otros,0.48390438591794815
2020-08-07,Otros,0.4917552095663558
2020-08-08,Otros,0.5147323041899756
2020-08-09,Otros,0.540054114869924
2020-08-10,Otros,0.543453299374953
2020-08-11,Otros,0.543525178374315
2020-08-12,Otros,0.5541670866329622
2020-08-13,Otros,0.5598644574044167
2020-08-14,Otros,0.5671273321379743
2020-08-15,Otros,0.5615982264956307
2020-08-16,Otros,0.5645058020265392
2020-08-17,Otros,0.5596475807235143
2020-08-18,Otros,0.5474849909326371
2020-08-19,Otros,0.5452805081126147
2020-08-20,Otros,0.5452352497020431
2020-08-21,Otros,0.5348716492100385
2020-08-22,Otros,0.538689461057347
2020-08-23,Otros,0.5366982306677137
2020-08-24,Otros,0.5364460894927798
2020-08-25,Otros,0.5285033931397122
2020-08-26,Otros,0.5276959207446676
2020-08-27,Otros,0.5225729147736572
2020-08-28,Otros,0.5245609337239316
2020-08-29,Otros,0.5228965207045123
2020-08-30,Otros,0.528827102610035
2020-08-31,Otros,0.5191588974881057
2020-09-01,Otros,0.5028670872516205
2020-09-02,Otros,0.4836561983767067
2020-09-03,Otros,0.47737969155927534
2020-09-04,Otros,0.4804666166796086
2020-09-05,Otros,0.47884050479463236
2020-09-06,Otros,0.47844436117962613
2020-09-07,Otros,0.4673975938183881
2020-09-08,Otros,0.444851953610659
2020-09-09,Otros,0.4282550304293097
2020-09-10,Otros,0.41043071748175014
2020-09-11,Otros,0.3960622333848059
2020-09-12,Otros,0.38783904220746757
2020-09-13,Otros,0.38605844854103544
2020-09-14,Otros,0.38556799672029507
2020-09-15,Otros,0.3741714679446839
2020-09-16,Otros,0.35606464773954205
2020-09-17,Otros,0.32769911626583664
2020-09-18,Otros,0.30209827732550587
2020-09-19,Otros,0.2910241450364441
2020-09-20,Otros,0.2904576592572135
2020-09-21,Otros,0.2760189837847901
2020-09-22,Otros,0.26186644051743874
2020-09-23,Otros,0.2488082048254989
2020-09-24,Otros,0.23955820135978914
2020-09-25,Otros,0.23016641483732703
2020-09-26,Otros,0.2218106521499314
2020-09-27,Otros,0.22147294535572393
2020-09-28,Otros,0.21377656938858636
2020-09-29,Otros,0.2022679401322671
2020-09-30,Otros,0.1967741285267125
2020-10-01,Otros,0.1803507662831963
2020-10-02,Otros,0.17845102836292664
2020-10-03,Otros,0.1705786104817909
2020-10-04,Otros,0.17215977014852016
2020-10-05,Otros,0.16556580582560432
2020-10-06,Otros,0.1557290324721858
2020-10-07,Otros,0.15546356594008753
2020-10-08,Otros,0.15350252968753111
2020-10-09,Otros,0.14958571281499738
2020-10-10,Otros,0.14957988428020338
2020-10-11,Otros,0.15364007849106034
2020-10-12,Otros,0.15530613835476986
2020-10-13,Otros,0.15030760054338813
