Date,variant,scaled_imports
2019-10-01,Otros,0.0
2019-10-05,Otros,9.244577378275937e-06
2019-10-06,Otros,2.7733729495462162e-05
2019-10-08,Otros,3.6978305224134566e-05
2019-10-09,Otros,5.546745516098942e-05
2019-10-11,Otros,0.00012942405146581466
2019-10-12,Otros,0.00013866862514326926
2019-10-13,Otros,0.0001479131983903996
2019-10-14,Otros,0.0002588480721920723
2019-10-15,Otros,0.0003050709341244813
2019-10-16,Otros,0.000360538365075046
2019-10-17,Otros,0.0006286309317225332
2019-10-18,Otros,0.0006748537852341273
2019-10-19,Otros,0.0006933429255159895
2019-10-20,Otros,0.000702587495095533
2019-10-21,Otros,0.0008042777542952466
2019-10-22,Otros,0.0008782343019493918
2019-10-23,Otros,0.0009984136823646109
2019-10-24,Otros,0.0011001039192736091
2019-10-25,Otros,0.0013866854733090132
2019-10-26,Otros,0.0014144191698890714
2019-10-27,Otros,0.001571576771389886
2019-10-28,Otros,0.0016917561041912717
2019-10-29,Otros,0.0018489136807863886
2019-10-30,Otros,0.001978337554009552
2019-10-31,Otros,0.0021170059752651763
2019-11-01,Otros,0.002949016416755191
2019-11-02,Otros,0.0032910651184386635
2019-11-03,Otros,0.003938184216862871
2019-11-04,Otros,0.004492857672435419
2019-11-05,Otros,0.004585303238803764
2019-11-06,Otros,0.004631526015747502
2019-11-07,Otros,0.004788683436138733
2019-11-08,Otros,0.004982819046882786
2019-11-09,Otros,0.005232421941283938
2019-11-10,Otros,0.005639182158725552
2019-11-11,Otros,0.005851806789136763
2019-11-12,Otros,0.00594425226813903
2019-11-13,Otros,0.006397235035389587
2019-11-14,Otros,0.00668381591924857
2019-11-15,Otros,0.006942663123551116
2019-11-16,Otros,0.007256977494507772
2019-11-17,Otros,0.007451112756667975
2019-11-18,Otros,0.007636003481488361
2019-11-19,Otros,0.007857872280332497
2019-11-20,Otros,0.007848627424566093
2019-11-21,Otros,0.008153696946833993
2019-11-22,Otros,0.008347832035891189
2019-11-23,Otros,0.008643656393024593
2019-11-24,Otros,0.009170594133597035
2019-11-25,Otros,0.009531130269952311
2019-11-26,Otros,0.009290771268071712
2019-11-27,Otros,0.009586595610420861
2019-11-28,Otros,0.00993788711114426
2019-11-29,Otros,0.010363134663995861
2019-11-30,Otros,0.01073291443832246
2019-12-01,Otros,0.011028738197843694
2019-12-02,Otros,0.011481718121071549
2019-12-03,Otros,0.011500206411664745
2019-12-04,Otros,0.011555671301352094
2019-12-05,Otros,0.011980917852051272
2019-12-06,Otros,0.012396918705314617
2019-12-07,Otros,0.013007053890489003
2019-12-08,Otros,0.013247409123002294
2019-12-09,Otros,0.013802076791697468
2019-12-10,Otros,0.014402966503212548
2019-12-11,Otros,0.014005446241203562
2019-12-12,Otros,0.014486155115698285
2019-12-13,Otros,0.014671037632579953
2019-12-14,Otros,0.01475423175392628
2019-12-15,Otros,0.016233343177280903
2019-12-16,Otros,0.017139298557206112
2019-12-17,Otros,0.018054496567637343
2019-12-18,Otros,0.018535204868608733
2019-12-19,Otros,0.020079021573544027
2019-12-20,Otros,0.021142124883727156
2019-12-21,Otros,0.022195985585030765
2019-12-22,Otros,0.02317589192787506
2019-12-23,Otros,0.02539454250471803
2019-12-24,Otros,0.026087868000989715
2019-12-25,Otros,0.02689212583840958
2019-12-26,Otros,0.027798069898467306
2019-12-27,Otros,0.029193966799674325
2019-12-28,Otros,0.029933512589450716
2019-12-29,Otros,0.031588248253206046
2019-12-30,Otros,0.03294716655744932
2019-12-31,Otros,0.033307689485519903
2020-01-01,Otros,0.035396904190468155
2020-01-02,Otros,0.036302838606469406
2020-01-03,Otros,0.03719952341934842
2020-01-04,Otros,0.04014844509567068
2020-01-05,Otros,0.04102665189711522
2020-01-06,Otros,0.043467132614761914
2020-01-07,Otros,0.04382764915473866
2020-01-08,Otros,0.04562102227798594
2020-01-09,Otros,0.047146308116685756
2020-01-10,Otros,0.04889345560174064
2020-01-11,Otros,0.05079774516359548
2020-01-12,Otros,0.052933150997489395
2020-01-13,Otros,0.05455087160844743
2020-01-14,Otros,0.056381201409939796
2020-01-15,Otros,0.05713920082890628
2020-01-16,Otros,0.05896026717455936
2020-01-17,Otros,0.06229737691709355
2020-01-18,Otros,0.06483947518971667
2020-01-19,Otros,0.06823202017003373
2020-01-20,Otros,0.06971105045520973
2020-01-21,Otros,0.07089424996670941
2020-01-22,Otros,0.07276150155292195
2020-01-23,Otros,0.073186693257039
2020-01-24,Otros,0.07670856356257058
2020-01-25,Otros,0.07943547576149722
2020-01-26,Otros,0.08141361444293246
2020-01-27,Otros,0.08528676809482855
2020-01-28,Otros,0.08553624452169545
2020-01-29,Otros,0.08650675523313177
2020-01-30,Otros,0.0889193063640084
2020-01-31,Otros,0.09213606781275067
2020-02-01,Otros,0.09526950758044814
2020-02-02,Otros,0.09986356157818921
2020-02-03,Otros,0.10180465376466763
2020-02-04,Otros,0.1031448860600827
2020-02-05,Otros,0.1078405071913451
2020-02-06,Otros,0.11432941207184746
2020-02-07,Otros,0.11619643416534182
2020-02-08,Otros,0.11744417157080404
2020-02-09,Otros,0.12090115421180846
2020-02-10,Otros,0.12195467169237197
2020-02-11,Otros,0.1238309377105915
2020-02-12,Otros,0.12603992835808156
2020-02-13,Otros,0.1296906314074991
2020-02-14,Otros,0.1389799377463079
2020-02-15,Otros,0.14105930290232038
2020-02-16,Otros,0.1466512779544322
2020-02-17,Otros,0.1491188736771927
2020-02-18,Otros,0.15096719696280295
2020-02-19,Otros,0.15630005203020703
2020-02-20,Otros,0.15729790905051713
2020-02-21,Otros,0.16463631250834435
2020-02-22,Otros,0.1684070137872124
2020-02-23,Otros,0.17451600169011
2020-02-24,Otros,0.17994114561376223
2020-02-25,Otros,0.18099432997961365
2020-02-26,Otros,0.18175150415250527
2020-02-27,Otros,0.18752730015771377
2020-02-28,Otros,0.19219376228651136
2020-02-29,Otros,0.19794193901156576
2020-03-01,Otros,0.20101908229163395
2020-03-02,Otros,0.2055469994357862
2020-03-03,Otros,0.2063138187242614
2020-03-04,Otros,0.20803151388128893
2020-03-05,Otros,0.22491489606265028
2020-03-06,Otros,0.22923906752545486
2020-03-07,Otros,0.23140026133009373
2020-03-08,Otros,0.23693513724288137
2020-03-09,Otros,0.24157341508509148
2020-03-10,Otros,0.2403801901442742
2020-03-11,Otros,0.2464222575089052
2020-03-12,Otros,0.24901689395370416
2020-03-13,Otros,0.24947694046907606
2020-03-14,Otros,0.25635983654952116
2020-03-15,Otros,0.2607479032428891
2020-03-16,Otros,0.25918385189769977
2020-03-17,Otros,0.2542837254414056
2020-03-18,Otros,0.2564811259898254
2020-03-19,Otros,0.2599262027630697
2020-03-20,Otros,0.25973948877713665
2020-03-21,Otros,0.26095739600580775
2020-03-22,Otros,0.26282199794150374
2020-03-23,Otros,0.2626075874907325
2020-03-24,Otros,0.2590008734262275
2020-03-25,Otros,0.25603895029055496
2020-03-26,Otros,0.2548813638252836
2020-03-27,Otros,0.2542123703087389
2020-03-28,Otros,0.2524358312711087
2020-03-29,Otros,0.2543729926140124
2020-03-30,Otros,0.2521603149533108
2020-03-31,Otros,0.25045836490104095
2020-04-01,Otros,0.24671066763149133
2020-04-02,Otros,0.24484985863030895
2020-04-03,Otros,0.2435870436358243
2020-04-04,Otros,0.24232538792260605
2020-04-05,Otros,0.2435873077792541
2020-04-06,Otros,0.2426136402142197
2020-04-07,Otros,0.2369542004183649
2020-04-08,Otros,0.23365853080400031
2020-04-09,Otros,0.23287507603170438
2020-04-10,Otros,0.23344198044766723
2020-04-11,Otros,0.23207683023150977
2020-04-12,Otros,0.2368009769736576
2020-04-13,Otros,0.23357129448432287
2020-04-14,Otros,0.2157132146343055
2020-04-15,Otros,0.21439299519627772
2020-04-16,Otros,0.21309180332052316
2020-04-17,Otros,0.2144744169815451
2020-04-18,Otros,0.2149714003514597
2020-04-19,Otros,0.2177355563401428
2020-04-20,Otros,0.21207272456300835
2020-04-21,Otros,0.20704948042010715
2020-04-22,Otros,0.20787844725291604
2020-04-23,Otros,0.20365460674557737
2020-04-24,Otros,0.2050709713820102
2020-04-25,Otros,0.20726564544788972
2020-04-26,Otros,0.2116865039830221
2020-04-27,Otros,0.21185827816396788
2020-04-28,Otros,0.2083969339716163
2020-04-29,Otros,0.20923592928270796
2020-04-30,Otros,0.20947383416140575
2020-05-01,Otros,0.21155312241572916
2020-05-02,Otros,0.2161420753600676
2020-05-03,Otros,0.21927454420303708
2020-05-04,Otros,0.21590106507790774
2020-05-05,Otros,0.2160192665767494
2020-05-06,Otros,0.21370896603416503
2020-05-07,Otros,0.21671062711526556
2020-05-08,Otros,0.218403815326524
2020-05-09,Otros,0.21991370857978293
2020-05-10,Otros,0.22578811199836663
2020-05-11,Otros,0.22491984544099503
2020-05-12,Otros,0.22496937181909102
2020-05-13,Otros,0.22582367408766288
2020-05-14,Otros,0.2276213386680793
2020-05-15,Otros,0.23354836870746384
2020-05-16,Otros,0.2380362430111505
2020-05-17,Otros,0.24233951108452917
2020-05-18,Otros,0.24051166473507068
2020-05-19,Otros,0.23829050427201684
2020-05-20,Otros,0.2405469354080164
2020-05-21,Otros,0.2420014859202358
2020-05-22,Otros,0.24227546498837144
2020-05-23,Otros,0.24654757820687018
2020-05-24,Otros,0.25241900372404086
2020-05-25,Otros,0.2524437932094354
2020-05-26,Otros,0.25072992179660863
2020-05-27,Otros,0.24493993451977622
2020-05-28,Otros,0.24518645310057555
2020-05-29,Otros,0.24894585278219414
2020-05-30,Otros,0.25253287039195765
2020-05-31,Otros,0.2598329623865129
2020-06-01,Otros,0.25929843316479223
2020-06-02,Otros,0.25885502313422737
2020-06-03,Otros,0.26061367925601164
2020-06-04,Otros,0.26262848983300474
2020-06-05,Otros,0.26485834918563633
2020-06-06,Otros,0.267795180854859
2020-06-07,Otros,0.2749603594091803
2020-06-08,Otros,0.2773030141466736
2020-06-09,Otros,0.27711015206375667
2020-06-10,Otros,0.2744376294639699
2020-06-11,Otros,0.2758992939212967
2020-06-12,Otros,0.2777211618288473
2020-06-13,Otros,0.28281851700104677
2020-06-14,Otros,0.2901804396382656
2020-06-15,Otros,0.29453065523027816
2020-06-16,Otros,0.2925266072072322
2020-06-17,Otros,0.2943719871002452
2020-06-18,Otros,0.29735394597139136
2020-06-19,Otros,0.29933619647442544
2020-06-20,Otros,0.3028956166973415
2020-06-21,Otros,0.3076146980117653
2020-06-22,Otros,0.30749502049804794
2020-06-23,Otros,0.30395109529249287
2020-06-24,Otros,0.3016358800413813
2020-06-25,Otros,0.3026649217589298
2020-06-26,Otros,0.3035050858288465
2020-06-27,Otros,0.30836017127153587
2020-06-28,Otros,0.31164113881706795
2020-06-29,Otros,0.31026761903165884
2020-06-30,Otros,0.3069557098857441
2020-07-01,Otros,0.309214278218722
2020-07-02,Otros,0.3063251748241066
2020-07-03,Otros,0.30597274048373735
2020-07-04,Otros,0.3101754120534369
2020-07-05,Otros,0.3157719701606297
2020-07-06,Otros,0.3211342868993819
2020-07-07,Otros,0.3185763867186661
2020-07-08,Otros,0.31814186873658723
2020-07-09,Otros,0.3208516256492448
2020-07-10,Otros,0.32161229802037367
2020-07-11,Otros,0.3260761084055433
2020-07-12,Otros,0.33253096785803077
2020-07-13,Otros,0.33099767746524933
2020-07-14,Otros,0.3269203980528615
2020-07-15,Otros,0.3285402057855035
2020-07-16,Otros,0.3300917240774426
2020-07-17,Otros,0.33144669937021193
2020-07-18,Otros,0.33577992118737776
2020-07-19,Otros,0.3359768620213886
2020-07-20,Otros,0.34062348407063864
2020-07-21,Otros,0.33528173958393875
2020-07-22,Otros,0.33878485456865
2020-07-23,Otros,0.33973812417644295
2020-07-24,Otros,0.34057081143876944
