Date,variant,scaled_imports
2019-10-17,Otros,0.0
2019-10-18,Otros,6.473578830198027e-05
2019-10-21,Otros,0.00012947114687988042
2019-10-22,Otros,0.00019420521628554007
2019-10-23,Otros,0.0002589387833485585
2019-10-27,Otros,0.00038840491278931306
2019-10-31,Otros,0.000841522300238001
2019-11-01,Otros,0.001229895048617732
2019-11-02,Otros,0.0015535360695832583
2019-11-03,Otros,0.0018124465375416133
2019-11-08,Otros,0.00200662762689983
2019-11-12,Otros,0.0020713513240394857
2019-11-18,Otros,0.0021360721598872785
2019-11-20,Otros,0.002265504205066604
2019-11-22,Otros,0.002394932500074092
2019-11-23,Otros,0.0025243570449097427
2019-11-24,Otros,0.0029773363890338044
2019-11-26,Otros,0.0030420467863657113
2019-11-27,Otros,0.0037538387922818883
2019-11-29,Otros,0.003883253329400786
2019-12-02,Otros,0.003947958406730736
2019-12-03,Otros,0.0043361691496449474
2019-12-04,Otros,0.00498317425234633
2019-12-05,Otros,0.005112572712455479
2019-12-06,Otros,0.005630156311167566
2019-12-08,Otros,0.005694852980791015
2019-12-10,Otros,0.006794652837060452
2019-12-11,Otros,0.006988726836715379
2019-12-12,Otros,0.007765004886233711
2019-12-13,Otros,0.008153134936442192
2019-12-14,Otros,0.00880000339587185
2019-12-15,Otros,0.009317486197347995
2019-12-16,Otros,0.00983495703275656
2019-12-17,Otros,0.010287733543429921
2019-12-18,Otros,0.010481775377297132
2019-12-19,Otros,0.010740490832939207
2019-12-20,Otros,0.011451939114790831
2019-12-21,Otros,0.011710640591404484
2019-12-22,Otros,0.012228029565603375
2019-12-23,Otros,0.012292701439999682
2019-12-26,Otros,0.013650774107372565
2019-12-27,Otros,0.01371536632681814
2019-12-28,Otros,0.014038602745194945
2019-12-29,Otros,0.014103188519344867
2019-12-31,Otros,0.014167770713741446
2020-01-01,Otros,0.014167611496247732
2020-01-02,Otros,0.01384379625332952
2020-01-03,Otros,0.013714018259177603
2020-01-05,Otros,0.013648962457606753
2020-01-06,Otros,0.013713259676808911
2020-01-07,Otros,0.013842274356069785
2020-01-08,Otros,0.014100732510434016
2020-01-09,Otros,0.014359179608974898
2020-01-10,Otros,0.01461753238452374
2020-01-11,Otros,0.014746616169642865
2020-01-12,Otros,0.016168197303413897
2020-01-13,Otros,0.016167575131588827
2020-01-14,Otros,0.016619822092357153
2020-01-15,Otros,0.016166495767274344
2020-01-16,Otros,0.016360147083426212
2020-01-17,Otros,0.017652250349195545
2020-01-18,Otros,0.01758707296401022
2020-01-19,Otros,0.017263084971266787
2020-01-20,Otros,0.017779688235531662
2020-01-21,Otros,0.017520492328352434
2020-01-22,Otros,0.017649575048481723
2020-01-23,Otros,0.017066489887827854
2020-01-24,Otros,0.017776613503981284
2020-01-25,Otros,0.01809822522181445
2020-01-26,Otros,0.01816214087799127
2020-01-27,Otros,0.018161014069455684
2020-01-28,Otros,0.018676657221959915
2020-01-29,Otros,0.01854658206173697
2020-01-30,Otros,0.01886854378632081
2020-01-31,Otros,0.018868173232489387
2020-02-01,Otros,0.01957774778313372
2020-02-02,Otros,0.02022181255863349
2020-02-03,Otros,0.02067309304225413
2020-02-04,Otros,0.020930176727742243
2020-02-05,Otros,0.02202712088994882
2020-02-06,Otros,0.02105622258380102
2020-02-07,Otros,0.021572133537579936
2020-02-08,Otros,0.0258295104719053
2020-02-09,Otros,0.02615178560469676
2020-02-10,Otros,0.027377146327196063
2020-02-12,Otros,0.028150884774500142
2020-02-13,Otros,0.028537512176826485
2020-02-14,Otros,0.031374205585593826
2020-02-15,Otros,0.03279207818215924
2020-02-16,Otros,0.034338591075715526
2020-02-17,Otros,0.035949408312445134
2020-02-18,Otros,0.037366675536798094
2020-02-19,Otros,0.039170491358667237
2020-02-20,Otros,0.0441318099911104
2020-02-21,Otros,0.04786857827632675
2020-02-22,Otros,0.04973252065585576
2020-02-23,Otros,0.05230818353612693
2020-02-24,Otros,0.05546310546742188
2020-02-25,Otros,0.05881170681591746
2020-02-26,Otros,0.06035634893602781
2020-02-27,Otros,0.0637004146626789
2020-02-28,Otros,0.06756255887191528
2020-02-29,Otros,0.07161732458525233
2020-03-01,Otros,0.07586351666813575
2020-03-02,Otros,0.07740728690424696
2020-03-03,Otros,0.0843568675719448
2020-03-04,Otros,0.0883443065262449
2020-03-05,Otros,0.09046387784148005
2020-03-06,Otros,0.09631319242379591
2020-03-07,Otros,0.10235710546365166
2020-03-08,Otros,0.10955680320442815
2020-03-09,Otros,0.11508200565393398
2020-03-10,Otros,0.12048051146741928
2020-03-11,Otros,0.12414086378781958
2020-03-12,Otros,0.129474030248171
2020-03-13,Otros,0.13268227855080741
2020-03-14,Otros,0.14950762389966424
2020-03-15,Otros,0.1617083134005751
2020-03-16,Otros,0.16960368609879184
2020-03-17,Otros,0.17434938611781048
2020-03-18,Otros,0.181922640100062
2020-03-19,Otros,0.1867972293021072
2020-03-20,Otros,0.18760642358569563
2020-03-21,Otros,0.196586075145385
2020-03-22,Otros,0.20241565942001907
2020-03-23,Otros,0.20702798592575586
2020-03-24,Otros,0.21042333225344398
2020-03-25,Otros,0.2120717538817324
2020-03-26,Otros,0.2195600368088605
2020-03-27,Otros,0.22871104523302369
2020-03-28,Otros,0.23158145089611046
2020-03-29,Otros,0.24130484655180928
